Estado,Año,Código,Concepto,Aprobado,Devengado,Observaciones
Aguascalientes,2018,COG52,Mobiliario y Equipo Educacional y Recreativo,0.00,2067000.00,x
Aguascalientes,2018,COG53,Equipo e Instrumental Médico y de Laboratorio,0.00,1101000.00,x
Aguascalientes,2018,COG54,Vehículos y Equipo de Transporte,19300000.00,30949000.00,x
Aguascalientes,2018,COG55,Equipo de Defensa y Seguridad,0.00,1000.00,x
Aguascalientes,2018,COG56,"Maquinaria, Otros Equipos y Herramientas",0.00,17530000.00,x
Aguascalientes,2018,COG57,Activos Biológicos,0.00,0.00,x
Aguascalientes,2018,COG58,Bienes Inmuebles,0.00,44077000.00,x
Aguascalientes,2018,COG59,Activos Intangibles,0.00,9254000.00,x
Aguascalientes,2018,COG06,Inversión Pública                  ,1828439000.00,2338207000.00,x
Aguascalientes,2018,COG61,Obra Pública en Bienes de Dominio Público,716228000.00,1207202000.00,x
Aguascalientes,2018,COG62,Obra Pública en Bienes Propios,288826000.00,294517000.00,x
Aguascalientes,2018,COG63,Proyectos Productivos y Acciones de Fomento,823385000.00,836488000.00,x
Aguascalientes,2018,COG07,Inversiones Financieras y Otras Provisiones,295142000.00,342730000.00,x
Aguascalientes,2018,COG71,Inversiones para el Fomento de Actividades Productivas,0.00,0.00,x
Aguascalientes,2018,COG72,Acciones y Participaciones de Capital,0.00,0.00,x
Aguascalientes,2018,COG73,Compra de Títulos y Valores,0.00,0.00,x
Aguascalientes,2018,COG74,Concesión de Préstamos,0.00,0.00,x
Aguascalientes,2018,COG75,"Inversiones de Fideicomisos, Mandatos y Otros Análogos",279202000.00,342730000.00,x
Aguascalientes,2018,COG76,Otras Inversiones Financieras,0.00,0.00,x
Aguascalientes,2018,COG77,Provisiones para Contingencias y Otras Erogaciones Especiales,15940000.00,0.00,x
Aguascalientes,2018,COG08,Participaciones y Aportaciones     ,3408288000.00,4074342000.00,x
Aguascalientes,2018,COG81,Participaciones,2281520000.00,2530303000.00,x
Aguascalientes,2018,COG82,Aportaciones,1126768000.00,1065220000.00,x
Aguascalientes,2018,COG83,Convenios,0.00,478819000.00,x
Aguascalientes,2018,COG09,Deuda Pública                      ,324159000.00,490719000.00,x
Aguascalientes,2018,COG91,Amortización de la Deuda Pública,92372000.00,95245000.00,x
Aguascalientes,2018,COG92,Intereses de la Deuda Pública,231397000.00,235799000.00,x
Aguascalientes,2018,COG93,Comisiones de la Deuda Pública,0.00,0.00,x
Aguascalientes,2018,COG94,Gastos de la Deuda Pública,390000.00,403000.00,x
Aguascalientes,2018,COG95,Costo por Coberturas,0.00,0.00,x
Aguascalientes,2018,COG96,Apoyos Financieros,0.00,0.00,x
Aguascalientes,2018,COG97,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS)1,0.00,159272000.00,x
Aguascalientes,2018,COGTOT,Total del Gasto,20859547000.00,24355010000.00,x
Baja California,2018,COG01, Servicios Personales               ,14449551876.00,13707914807.00,x
Baja California,2018,COG11,Remuneraciones al Personal  de Carácter Permanente,564942512.00,2834281912.00,x
Baja California,2018,COG12,Remuneraciones al Personal  de Carácter Transitorio,4103717758.00,443173806.00,x
Baja California,2018,COG13,Remuneraciones Adicionales y Especiales,2388144785.00,3956396187.00,x
Baja California,2018,COG14,Seguridad Social,3612614101.00,2227101395.00,x
Baja California,2018,COG15,Otras Prestaciones Sociales y Económicas,152129822.00,3581862078.00,x
Baja California,2018,COG16,Previsiones,730539368.00,0.00,x
Baja California,2018,COG17,Pago de Estímulos a Servidores Públicos,2897463530.00,665099429.00,x
Baja California,2018,COG02,Materiales y Suministros           ,543597001.00,570842870.00,x
Baja California,2018,COG21,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",210658862.00,206561868.00,x
Baja California,2018,COG22,Alimentos y Utensilios,8217249.00,10609640.00,x
Baja California,2018,COG23,Materias Primas y Materiales de Producción y Comercialización,109266514.00,118837116.00,x
Baja California,2018,COG24,Materiales y Artículos de Construcción y Reparación,11818226.00,11203445.00,x
Baja California,2018,COG25,"Productos Químicos, Farmacéuticos y de Laboratorio",11674323.00,21122707.00,x
Baja California,2018,COG26,"Combustibles, Lubricantes y Aditivos",162234134.00,169076175.00,x
Baja California,2018,COG27,"Vestuarios, Blancos, Prendas de protección y Artículos Deportivos",10549307.00,15741291.00,x
Baja California,2018,COG28,Materiales y Suministros para Seguridad,8948057.00,11210440.00,x
Baja California,2018,COG29,"Herramientas, Refacciones y Accesorios Menores",10230329.00,6480188.00,x
Baja California,2018,COG03,Servicios Generales                ,1548703697.00,1885420694.00,x
Baja California,2018,COG31,Servicios Básicos,236721354.00,236250843.00,x
Baja California,2018,COG32,Servicios de Arrendamiento,65292004.00,60293906.00,x
Baja California,2018,COG33,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",244319727.00,318629013.00,x
Baja California,2018,COG34,"Servicios Financieros, Bancarios y Comerciales",414459636.00,402905342.00,x
Baja California,2018,COG35,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",244464146.00,369779946.00,x
Baja California,2018,COG36,Servicios de Comunicación Social y Publicidad,92082726.00,92412950.00,x
Baja California,2018,COG37,Servicios de Traslados y Viáticos,76148798.00,66400935.00,x
Baja California,2018,COG38,Servicios Oficiales,26715707.00,22501869.00,x
Baja California,2018,COG39,Otros Servicios Generales,148499599.00,316245890.00,x
Baja California,2018,COG04,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",21996958167.00,28261771730.00,x
Baja California,2018,COG41,Transferencias Internas y Asignaciones del Sector Público,21506451477.00,27462276723.00,x
Baja California,2018,COG42,Transferencias al Resto del Sector Público,0.00,0.00,x
Baja California,2018,COG43,Subsidios y Subvenciones,59272595.00,62917596.00,x
Baja California,2018,COG44,Ayudas Sociales,420418460.00,728096123.00,x
Baja California,2018,COG45,Pensiones y Jubilaciones,10754026.00,8419680.00,x
Baja California,2018,COG46,"Transferencias a Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,x
Baja California,2018,COG47,Transferencias a la Seguridad Social,0.00,0.00,x
Baja California,2018,COG48,Donativos,0.00,0.00,x
Baja California,2018,COG49,Transferencias al Exterior,61609.00,61608.00,x
Baja California,2018,COG05,"Bienes Muebles, Inmuebles e Intangibles",180470105.00,302119880.00,x
Baja California,2018,COG51,Mobiliario y Equipo de Administración,40164778.00,77816246.00,x
Baja California,2018,COG52,Mobiliario y Equipo Educacional y Recreativo,9023780.00,4490304.00,x
Baja California,2018,COG53,Equipo e Instrumental Médico y de Laboratorio,50000.00,1155171.00,x
Baja California,2018,COG54,Vehículos y Equipo de Transporte,28090729.00,90875466.00,x
Baja California,2018,COG55,Equipo de Defensa y Seguridad,700000.00,24183844.00,x
Baja California,2018,COG56,"Maquinaria, Otros Equipos y Herramientas",23563531.00,50891780.00,x
Baja California,2018,COG57,Activos Biológicos,0.00,0.00,x
Baja California,2018,COG58,Bienes Inmuebles,66558661.00,21780264.00,x
Baja California,2018,COG59,Activos Intangibles,12318626.00,30926805.00,x
Baja California,2018,COG06,Inversión Pública                  ,1256887293.00,1303460116.00,x
Baja California,2018,COG61,Obra Pública en Bienes de Dominio Público,917735121.00,748546019.00,x
Baja California,2018,COG62,Obra Pública en Bienes Propios,339152172.00,554914097.00,x
Baja California,2018,COG63,Proyectos Productivos y Acciones de Fomento,0.00,0.00,x
Baja California,2018,COG07,Inversiones Financieras y Otras Provisiones,877215154.00,4385814.00,x
Baja California,2018,COG71,Inversiones para el Fomento de Actividades Productivas,0.00,0.00,x
Baja California,2018,COG72,Acciones y Participaciones de Capital,0.00,0.00,x
Baja California,2018,COG73,Compra de Títulos y Valores,0.00,0.00,x
Baja California,2018,COG74,Concesión de Préstamos,0.00,0.00,x
Baja California,2018,COG75,"Inversiones de Fideicomisos, Mandatos y Otros Análogos",50453814.00,4385814.00,x
Baja California,2018,COG76,Otras Inversiones Financieras,0.00,0.00,x
Baja California,2018,COG77,Provisiones para Contingencias y Otras Erogaciones Especiales,826761340.00,0.00,x
Baja California,2018,COG08,Participaciones y Aportaciones     ,8252865723.00,8764474492.00,x
Baja California,2018,COG81,Participaciones,5693383574.00,5881412962.00,x
Baja California,2018,COG82,Aportaciones,2559482149.00,2810541298.00,x
Baja California,2018,COG83,Convenios,0.00,72520232.00,x
Baja California,2018,COG09,Deuda Pública                      ,1523231730.00,1407562739.00,x
Baja California,2018,COG91,Amortización de la Deuda Pública,273306050.00,270456645.00,x
Baja California,2018,COG92,Intereses de la Deuda Pública,1240826880.00,1130883163.00,x
Baja California,2018,COG93,Comisiones de la Deuda Pública,0.00,0.00,x
Baja California,2018,COG94,Gastos de la Deuda Pública,9098800.00,6222931.00,x
Baja California,2018,COG95,Costo por Coberturas,0.00,0.00,x
Baja California,2018,COG96,Apoyos Financieros,0.00,0.00,x
Baja California,2018,COG97,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS)1,0.00,0.00,x
Baja California,2018,COGTOT,Total del Gasto,50629480746.00,56207953142.00,x
Baja California Sur,2018,COG01, Servicios Personales               ,1363418103.00,1376241351.00,x
Baja California Sur,2018,COG11,Remuneraciones al Personal  de Carácter Permanente,396019931.00,386234473.00,x
Baja California Sur,2018,COG12,Remuneraciones al Personal  de Carácter Transitorio,72910778.00,81677069.00,x
Baja California Sur,2018,COG13,Remuneraciones Adicionales y Especiales,150465557.00,171091805.00,x
Baja California Sur,2018,COG14,Seguridad Social,89292519.00,91829657.00,x
Baja California Sur,2018,COG15,Otras Prestaciones Sociales y Económicas,579794055.00,637940677.00,x
Baja California Sur,2018,COG16,Previsiones,74935263.00,0.00,x
Baja California Sur,2018,COG17,Pago de Estímulos a Servidores Públicos,0.00,7467670.00,x
Baja California Sur,2018,COG02,Materiales y Suministros           ,189331940.00,233221690.00,x
Baja California Sur,2018,COG21,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",47805136.00,45591847.00,x
Baja California Sur,2018,COG22,Alimentos y Utensilios,60848518.00,67360198.00,x
Baja California Sur,2018,COG23,Materias Primas y Materiales de Producción y Comercialización,18400.00,124046.00,x
Baja California Sur,2018,COG24,Materiales y Artículos de Construcción y Reparación,3231488.00,24424039.00,x
Baja California Sur,2018,COG25,"Productos Químicos, Farmacéuticos y de Laboratorio",6284663.00,6657821.00,x
Baja California Sur,2018,COG26,"Combustibles, Lubricantes y Aditivos",59694987.00,65194567.00,x
Baja California Sur,2018,COG27,"Vestuarios, Blancos, Prendas de protección y Artículos Deportivos",3066824.00,8576679.00,x
Baja California Sur,2018,COG28,Materiales y Suministros para Seguridad,4604.00,0.00,x
Baja California Sur,2018,COG29,"Herramientas, Refacciones y Accesorios Menores",8377320.00,15292493.00,x
Baja California Sur,2018,COG03,Servicios Generales                ,419851686.00,684673592.00,x
Baja California Sur,2018,COG31,Servicios Básicos,57935199.00,93616419.00,x
Baja California Sur,2018,COG32,Servicios de Arrendamiento,106439060.00,130565257.00,x
Baja California Sur,2018,COG33,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",24773580.00,39585048.00,x
Baja California Sur,2018,COG34,"Servicios Financieros, Bancarios y Comerciales",78849662.00,114258756.00,x
Baja California Sur,2018,COG35,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",17864496.00,57427339.00,x
Baja California Sur,2018,COG36,Servicios de Comunicación Social y Publicidad,50623031.00,96765356.00,x
Baja California Sur,2018,COG37,Servicios de Traslados y Viáticos,28114024.00,44054976.00,x
Baja California Sur,2018,COG38,Servicios Oficiales,38495145.00,68232269.00,x
Baja California Sur,2018,COG39,Otros Servicios Generales,16757489.00,40168172.00,x
Baja California Sur,2018,COG04,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",1932393799.00,2917028154.00,x
Baja California Sur,2018,COG41,Transferencias Internas y Asignaciones del Sector Público,1866582836.00,2633076689.00,x
Baja California Sur,2018,COG42,Transferencias al Resto del Sector Público,0.00,216565619.00,x
Baja California Sur,2018,COG43,Subsidios y Subvenciones,15750183.00,14820677.00,x
Baja California Sur,2018,COG44,Ayudas Sociales,50060780.00,52565169.00,x
Baja California Sur,2018,COG45,Pensiones y Jubilaciones,0.00,0.00,x
Baja California Sur,2018,COG46,"Transferencias a Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,x
Baja California Sur,2018,COG47,Transferencias a la Seguridad Social,0.00,0.00,x
Baja California Sur,2018,COG48,Donativos,0.00,0.00,x
Baja California Sur,2018,COG49,Transferencias al Exterior,0.00,0.00,x
Baja California Sur,2018,COG05,"Bienes Muebles, Inmuebles e Intangibles",32450858.00,54202660.00,x
Baja California Sur,2018,COG51,Mobiliario y Equipo de Administración,698788.00,12272465.00,x
Baja California Sur,2018,COG52,Mobiliario y Equipo Educacional y Recreativo,0.00,2670621.00,x
Baja California Sur,2018,COG53,Equipo e Instrumental Médico y de Laboratorio,0.00,8500.00,x
Baja California Sur,2018,COG54,Vehículos y Equipo de Transporte,28000000.00,4692672.00,x
Baja California Sur,2018,COG55,Equipo de Defensa y Seguridad,0.00,18000000.00,x
Baja California Sur,2018,COG56,"Maquinaria, Otros Equipos y Herramientas",3750000.00,11078523.00,x
Baja California Sur,2018,COG57,Activos Biológicos,0.00,0.00,x
Baja California Sur,2018,COG58,Bienes Inmuebles,0.00,2647000.00,x
Baja California Sur,2018,COG59,Activos Intangibles,2070.00,2832879.00,x
Baja California Sur,2018,COG06,Inversión Pública                  ,895289874.00,1260735560.00,x
Baja California Sur,2018,COG61,Obra Pública en Bienes de Dominio Público,895289874.00,1257404353.00,x
Baja California Sur,2018,COG62,Obra Pública en Bienes Propios,0.00,2562909.00,x
Baja California Sur,2018,COG63,Proyectos Productivos y Acciones de Fomento,0.00,768298.00,x
Baja California Sur,2018,COG07,Inversiones Financieras y Otras Provisiones,925426666.00,370490696.00,x
Baja California Sur,2018,COG71,Inversiones para el Fomento de Actividades Productivas,0.00,0.00,x
Baja California Sur,2018,COG72,Acciones y Participaciones de Capital,0.00,0.00,x
Baja California Sur,2018,COG73,Compra de Títulos y Valores,0.00,0.00,x
Baja California Sur,2018,COG74,Concesión de Préstamos,0.00,0.00,x
Baja California Sur,2018,COG75,"Inversiones de Fideicomisos, Mandatos y Otros Análogos",925426666.00,370490696.00,x
Baja California Sur,2018,COG76,Otras Inversiones Financieras,0.00,0.00,x
Baja California Sur,2018,COG77,Provisiones para Contingencias y Otras Erogaciones Especiales,0.00,0.00,x
Baja California Sur,2018,COG08,Participaciones y Aportaciones     ,10050745989.00,10522012601.00,x
Baja California Sur,2018,COG81,Participaciones,1952580832.00,1806775235.00,x
Baja California Sur,2018,COG82,Aportaciones,7338279187.00,7603372551.00,x
Baja California Sur,2018,COG83,Convenios,759885970.00,1111864815.00,x
Baja California Sur,2018,COG09,Deuda Pública                      ,606856192.00,770092357.00,x
Baja California Sur,2018,COG91,Amortización de la Deuda Pública,394153361.00,516163187.00,x
Baja California Sur,2018,COG92,Intereses de la Deuda Pública,199202831.00,185058699.00,x
Baja California Sur,2018,COG93,Comisiones de la Deuda Pública,0.00,0.00,x
Baja California Sur,2018,COG94,Gastos de la Deuda Pública,0.00,0.00,x
Baja California Sur,2018,COG95,Costo por Coberturas,0.00,0.00,x
Baja California Sur,2018,COG96,Apoyos Financieros,0.00,0.00,x
Baja California Sur,2018,COG97,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS)1,13500000.00,68870471.00,x
Baja California Sur,2018,COGTOT,Total del Gasto,16415765107.00,18188698661.00,x
Campeche,2018,COG01, Servicios Personales               ,6353315907.00,6236534059.73,x
Campeche,2018,COG11,Remuneraciones al Personal  de Carácter Permanente,3506322334.00,3409056915.60,x
Campeche,2018,COG12,Remuneraciones al Personal  de Carácter Transitorio,71231178.00,66207819.21,x
Campeche,2018,COG13,Remuneraciones Adicionales y Especiales,1399009547.00,1358458390.83,x
Campeche,2018,COG14,Seguridad Social,841893488.00,852057548.81,x
Campeche,2018,COG15,Otras Prestaciones Sociales y Económicas,49349997.00,78192395.15,x
Campeche,2018,COG16,Previsiones,23262805.00,0.00,x
Campeche,2018,COG17,Pago de Estímulos a Servidores Públicos,462246558.00,472560990.13,x
Campeche,2018,COG02,Materiales y Suministros           ,388607266.00,656587182.63,x
Campeche,2018,COG21,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",76306626.00,168346941.70,x
Campeche,2018,COG22,Alimentos y Utensilios,63838421.00,71495093.54,x
Campeche,2018,COG23,Materias Primas y Materiales de Producción y Comercialización,14300.00,10725684.62,x
Campeche,2018,COG24,Materiales y Artículos de Construcción y Reparación,7099808.00,44943231.45,x
Campeche,2018,COG25,"Productos Químicos, Farmacéuticos y de Laboratorio",59038034.00,118038388.73,x
Campeche,2018,COG26,"Combustibles, Lubricantes y Aditivos",143857830.00,170336671.59,x
Campeche,2018,COG27,"Vestuarios, Blancos, Prendas de protección y Artículos Deportivos",16834052.00,36846903.83,x
Campeche,2018,COG28,Materiales y Suministros para Seguridad,2262864.00,4510774.89,x
Campeche,2018,COG29,"Herramientas, Refacciones y Accesorios Menores",19355331.00,31343492.28,x
Campeche,2018,COG03,Servicios Generales                ,1095937061.00,2203277965.86,x
Campeche,2018,COG31,Servicios Básicos,122684019.00,164671757.58,x
Campeche,2018,COG32,Servicios de Arrendamiento,119570572.00,240370945.77,x
Campeche,2018,COG33,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",142619163.00,524244597.30,x
Campeche,2018,COG34,"Servicios Financieros, Bancarios y Comerciales",42093556.00,47231971.40,x
Campeche,2018,COG35,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",238614028.00,291831609.00,x
Campeche,2018,COG36,Servicios de Comunicación Social y Publicidad,188255513.00,571553724.77,x
Campeche,2018,COG37,Servicios de Traslados y Viáticos,36085977.00,31816038.19,x
Campeche,2018,COG38,Servicios Oficiales,112028997.00,156210066.74,x
Campeche,2018,COG39,Otros Servicios Generales,93985236.00,175347255.11,x
Campeche,2018,COG04,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",7072246313.00,8360876197.75,x
Campeche,2018,COG41,Transferencias Internas y Asignaciones del Sector Público,871599160.00,917813546.35,x
Campeche,2018,COG42,Transferencias al Resto del Sector Público,5791602665.00,6765511218.70,x
Campeche,2018,COG43,Subsidios y Subvenciones,0.00,0.00,x
Campeche,2018,COG44,Ayudas Sociales,322334492.00,536942616.15,x
Campeche,2018,COG45,Pensiones y Jubilaciones,0.00,0.00,x
Campeche,2018,COG46,"Transferencias a Fideicomisos, Mandatos y Otros Análogos",80370000.00,140608816.55,x
Campeche,2018,COG47,Transferencias a la Seguridad Social,6339996.00,0.00,x
Campeche,2018,COG48,Donativos,0.00,0.00,x
Campeche,2018,COG49,Transferencias al Exterior,0.00,0.00,x
Campeche,2018,COG05,"Bienes Muebles, Inmuebles e Intangibles",56049967.00,102237422.87,x
Campeche,2018,COG51,Mobiliario y Equipo de Administración,4706913.00,25457819.04,x
Campeche,2018,COG52,Mobiliario y Equipo Educacional y Recreativo,10780.00,9232128.66,x
Campeche,2018,COG53,Equipo e Instrumental Médico y de Laboratorio,0.00,2445137.20,x
Campeche,2018,COG54,Vehículos y Equipo de Transporte,44944609.00,35955241.69,x
Campeche,2018,COG55,Equipo de Defensa y Seguridad,1195215.00,549510.00,x
Campeche,2018,COG56,"Maquinaria, Otros Equipos y Herramientas",4942450.00,12252753.23,x
Campeche,2018,COG57,Activos Biológicos,0.00,0.00,x
Campeche,2018,COG58,Bienes Inmuebles,0.00,0.00,x
Campeche,2018,COG59,Activos Intangibles,250000.00,16344833.05,x
Campeche,2018,COG06,Inversión Pública                  ,467760791.00,2045565722.00,x
Campeche,2018,COG61,Obra Pública en Bienes de Dominio Público,420831296.00,2021492904.37,x
Campeche,2018,COG62,Obra Pública en Bienes Propios,46929495.00,24072817.63,x
Campeche,2018,COG63,Proyectos Productivos y Acciones de Fomento,0.00,0.00,x
Campeche,2018,COG07,Inversiones Financieras y Otras Provisiones,15039011.00,0.00,x
Campeche,2018,COG71,Inversiones para el Fomento de Actividades Productivas,0.00,0.00,x
Campeche,2018,COG72,Acciones y Participaciones de Capital,0.00,0.00,x
Campeche,2018,COG73,Compra de Títulos y Valores,0.00,0.00,x
Campeche,2018,COG74,Concesión de Préstamos,0.00,0.00,x
Campeche,2018,COG75,"Inversiones de Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,x
Campeche,2018,COG76,Otras Inversiones Financieras,0.00,0.00,x
Campeche,2018,COG77,Provisiones para Contingencias y Otras Erogaciones Especiales,15039011.00,0.00,x
Campeche,2018,COG08,Participaciones y Aportaciones     ,3794139919.00,5071548515.87,x
Campeche,2018,COG81,Participaciones,2036751556.00,2677378324.34,x
Campeche,2018,COG82,Aportaciones,1374405083.00,1303815439.00,x
Campeche,2018,COG83,Convenios,382983280.00,1090354752.53,x
Campeche,2018,COG09,Deuda Pública                      ,347895722.00,477040101.46,x
Campeche,2018,COG91,Amortización de la Deuda Pública,27011743.00,22649819.97,x
Campeche,2018,COG92,Intereses de la Deuda Pública,251160576.00,186072465.80,x
Campeche,2018,COG93,Comisiones de la Deuda Pública,0.00,0.00,x
Campeche,2018,COG94,Gastos de la Deuda Pública,0.00,0.00,x
Campeche,2018,COG95,Costo por Coberturas,0.00,0.00,x
Campeche,2018,COG96,Apoyos Financieros,0.00,0.00,x
Campeche,2018,COG97,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS)1,69723403.00,268317815.69,x
Campeche,2018,COGTOT,Total del Gasto,19590991957.00,25153667168.17,x
Chiapas,2018,COG01, Servicios Personales               ,32671142349.00,31806870547.00,x
Chiapas,2018,COG11,Remuneraciones al Personal  de Carácter Permanente,14451453476.00,14678379168.00,x
Chiapas,2018,COG12,Remuneraciones al Personal  de Carácter Transitorio,462907721.00,708998420.00,x
Chiapas,2018,COG13,Remuneraciones Adicionales y Especiales,6319308084.00,6540065195.00,x
Chiapas,2018,COG14,Seguridad Social,3713549829.00,3551227286.00,x
Chiapas,2018,COG15,Otras Prestaciones Sociales y Económicas,3411847889.00,3249279284.00,x
Chiapas,2018,COG16,Previsiones,1124245071.00,0.00,x
Chiapas,2018,COG17,Pago de Estímulos a Servidores Públicos,3187830279.00,3078921194.00,x
Chiapas,2018,COG02,Materiales y Suministros           ,3120635084.00,3346849178.00,x
Chiapas,2018,COG21,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",764341255.00,1223337184.00,x
Chiapas,2018,COG22,Alimentos y Utensilios,1029926463.00,1219863510.00,x
Chiapas,2018,COG23,Materias Primas y Materiales de Producción y Comercialización,206015886.00,9553886.00,x
Chiapas,2018,COG24,Materiales y Artículos de Construcción y Reparación,381624312.00,144958179.00,x
Chiapas,2018,COG25,"Productos Químicos, Farmacéuticos y de Laboratorio",214985920.00,101078535.00,x
Chiapas,2018,COG26,"Combustibles, Lubricantes y Aditivos",239665969.00,202111634.00,x
Chiapas,2018,COG27,"Vestuarios, Blancos, Prendas de protección y Artículos Deportivos",210041074.00,313137427.00,x
Chiapas,2018,COG28,Materiales y Suministros para Seguridad,18403495.00,60407392.00,x
Chiapas,2018,COG29,"Herramientas, Refacciones y Accesorios Menores",55630710.00,72401431.00,x
Chiapas,2018,COG03,Servicios Generales                ,2127329309.00,3352515503.00,x
Chiapas,2018,COG31,Servicios Básicos,530152310.00,311753340.00,x
Chiapas,2018,COG32,Servicios de Arrendamiento,158746747.00,319028287.00,x
Chiapas,2018,COG33,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",283962872.00,572607791.00,x
Chiapas,2018,COG34,"Servicios Financieros, Bancarios y Comerciales",48258172.00,101439159.00,x
Chiapas,2018,COG35,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",192518627.00,269242389.00,x
Chiapas,2018,COG36,Servicios de Comunicación Social y Publicidad,43333481.00,55505747.00,x
Chiapas,2018,COG37,Servicios de Traslados y Viáticos,135384573.00,142279612.00,x
Chiapas,2018,COG38,Servicios Oficiales,83507416.00,159680090.00,x
Chiapas,2018,COG39,Otros Servicios Generales,651465111.00,1420979088.00,x
