Estado,Año,Código,Concepto,Aprobado,Devengado,Observaciones
Acapulco de Juarez,2018,CFDE6,Comunicaciones,0,0,x
Acapulco de Juarez,2018,CFDE7,Turismo,29515636.95,19191098.17,x
Acapulco de Juarez,2018,CFDE8,"Ciencia, Tecnología e Innovación",0,0,x
Acapulco de Juarez,2018,CFDE9,Otras Industrias y Otros Asuntos Económicos,0,0,x
Acapulco de Juarez,2018,CFOA,Otras no Clasificadas en Funciones Anteriores,166337105,148074412.8,x
Acapulco de Juarez,2018,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,0,0,x
Acapulco de Juarez,2018,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0,0,x
Acapulco de Juarez,2018,CFOA3,Saneamiento del Sistema Financiero,0,0,x
Acapulco de Juarez,2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,166337105,148074412.8,x
Acapulco de Juarez,2018,CFTOTAL,Total del gasto,4034103850,3619623831,x
Aguascalientes,2018,CFG,Gobierno,1472729207,1512721516,x
Aguascalientes,2018,CFG1,Legislación,59063353,61726143,x
Aguascalientes,2018,CFG2,Justicia,27921950,30345281,x
Aguascalientes,2018,CFG3,Coordinación de la Política de Gobierno,90493648,90745882,x
Aguascalientes,2018,CFG4,Relaciones Exteriores,0,0,x
Aguascalientes,2018,CFG5,Asuntos Financieros y Hacendarios,72250193,92277494,x
Aguascalientes,2018,CFG6,Seguridad Nacional,0,0,x
Aguascalientes,2018,CFG7,Asuntos de Orden Público y de Seguridad Interior,744537896,789234484,x
Aguascalientes,2018,CFG8,Otros Servicios Generales,478462167,448392232,x
Aguascalientes,2018,CFDS,Desarrollo Social,1264135086,1714513712,x
Aguascalientes,2018,CFDS1,Protección Ambiental,10362840,36326245,x
Aguascalientes,2018,CFDS2,Vivienda y Servicios a la Comunidad,997744338,1324964493,x
Aguascalientes,2018,CFDS3,Salud,0,0,x
Aguascalientes,2018,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",42339082,47792407,x
Aguascalientes,2018,CFDS5,Educación,8324779,8087253,x
Aguascalientes,2018,CFDS6,Protección Social,200121939,290693133,x
Aguascalientes,2018,CFDS7,Otros Asuntos Sociales,5242108,6650181,x
Aguascalientes,2018,CFDE,Desarrollo Económico,58339459,67191732,x
Aguascalientes,2018,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",58339459,67191732,x
Aguascalientes,2018,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",0,0,x
Aguascalientes,2018,CFDE3,Combustibles y Energía,0,0,x
Aguascalientes,2018,CFDE4,"Minería, Manufacturas y Construcción",0,0,x
Aguascalientes,2018,CFDE5,Transporte,0,0,x
Aguascalientes,2018,CFDE6,Comunicaciones,0,0,x
Aguascalientes,2018,CFDE7,Turismo,0,0,x
Aguascalientes,2018,CFDE8,"Ciencia, Tecnología e Innovación",0,0,x
Aguascalientes,2018,CFDE9,Otras Industrias y Otros Asuntos Económicos,0,0,x
Aguascalientes,2018,CFOA,Otras no Clasificadas en Funciones Anteriores,274035327,355058299,x
Aguascalientes,2018,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,52656580,51352986,x
Aguascalientes,2018,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",221378747,210666849,x
Aguascalientes,2018,CFOA3,Saneamiento del Sistema Financiero,0,0,x
Aguascalientes,2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0,93038464,x
Aguascalientes,2018,CFTOTAL,Total del gasto,3069239079,3649485259,x
Apodaca,2018,CFG,Gobierno,540646611.2,625301655.8,x
Apodaca,2018,CFG1,Legislación,15495359,14802850.36,x
Apodaca,2018,CFG2,Justicia,11475724,3378714.2,x
Apodaca,2018,CFG3,Coordinación de la Política de Gobierno,71022121,74093280.26,x
Apodaca,2018,CFG4,Relaciones Exteriores,0,0,x
Apodaca,2018,CFG5,Asuntos Financieros y Hacendarios,68129172.16,71593961.71,x
Apodaca,2018,CFG6,Seguridad Nacional,0,0,x
Apodaca,2018,CFG7,Asuntos de Orden Público y de Seguridad Interior,295887584,390481405.4,x
Apodaca,2018,CFG8,Otros Servicios Generales,78636651,70951443.85,x
Apodaca,2018,CFDS,Desarrollo Social,1373052699,1363203934,x
Apodaca,2018,CFDS1,Protección Ambiental,5569832,6338973.97,x
Apodaca,2018,CFDS2,Vivienda y Servicios a la Comunidad,1079314881,1044146646,x
Apodaca,2018,CFDS3,Salud,9587908,4768664.28,x
Apodaca,2018,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",81097288,92148956.61,x
Apodaca,2018,CFDS5,Educación,65641197,60945874.27,x
Apodaca,2018,CFDS6,Protección Social,58697585,73133686.45,x
Apodaca,2018,CFDS7,Otros Asuntos Sociales,73144008,81721132.06,x
Apodaca,2018,CFDE,Desarrollo Económico,7117579,7707796.33,x
Apodaca,2018,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",5290187,4805394.6,x
Apodaca,2018,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",0,0,x
Apodaca,2018,CFDE3,Combustibles y Energía,0,0,x
Apodaca,2018,CFDE4,"Minería, Manufacturas y Construcción",0,0,x
Apodaca,2018,CFDE5,Transporte,1827392,2902401.73,x
Apodaca,2018,CFDE6,Comunicaciones,0,0,x
Apodaca,2018,CFDE7,Turismo,0,0,x
Apodaca,2018,CFDE8,"Ciencia, Tecnología e Innovación",0,0,x
Apodaca,2018,CFDE9,Otras Industrias y Otros Asuntos Económicos,0,0,x
Apodaca,2018,CFOA,Otras no Clasificadas en Funciones Anteriores,70524671.84,34272560.67,x
Apodaca,2018,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,66524671.84,32748119.35,x
Apodaca,2018,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0,0,x
Apodaca,2018,CFOA3,Saneamiento del Sistema Financiero,0,0,x
Apodaca,2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,4000000,1524441.32,x
Apodaca,2018,CFTOTAL,Total del gasto,1991341561,2030485946,x
Atizapan de Zaragoza,2018,CFG,Gobierno,1772314808,1517798263,x
Atizapan de Zaragoza,2018,CFG1,Legislación,0,0,x
Atizapan de Zaragoza,2018,CFG2,Justicia,6038069,4767568.05,x
Atizapan de Zaragoza,2018,CFG3,Coordinación de la Política de Gobierno,163812342.2,154044556.3,x
Atizapan de Zaragoza,2018,CFG4,Relaciones Exteriores,0,0,x
Atizapan de Zaragoza,2018,CFG5,Asuntos Financieros y Hacendarios,1182118542,896303309.4,x
Atizapan de Zaragoza,2018,CFG6,Seguridad Nacional,0,0,x
Atizapan de Zaragoza,2018,CFG7,Asuntos de Orden Público y de Seguridad Interior,364264298.9,413591537.7,x
Atizapan de Zaragoza,2018,CFG8,Otros Servicios Generales,56081556.05,49091291.34,x
Atizapan de Zaragoza,2018,CFDS,Desarrollo Social,681422829.4,765483771.7,x
Atizapan de Zaragoza,2018,CFDS1,Protección Ambiental,111030820.9,164569916.5,x
Atizapan de Zaragoza,2018,CFDS2,Vivienda y Servicios a la Comunidad,414864852.8,489797684.3,x
Atizapan de Zaragoza,2018,CFDS3,Salud,0,0,x
Atizapan de Zaragoza,2018,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",46072726,28557404.55,x
Atizapan de Zaragoza,2018,CFDS5,Educación,84094239.59,59628179.47,x
Atizapan de Zaragoza,2018,CFDS6,Protección Social,25360190.12,22930586.86,x
Atizapan de Zaragoza,2018,CFDS7,Otros Asuntos Sociales,0,0,x
Atizapan de Zaragoza,2018,CFDE,Desarrollo Económico,26355619.83,14457592.57,x
Atizapan de Zaragoza,2018,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",1057300,202770.73,x
Atizapan de Zaragoza,2018,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",20000,20000,x
Atizapan de Zaragoza,2018,CFDE3,Combustibles y Energía,42230,3996.48,x
Atizapan de Zaragoza,2018,CFDE4,"Minería, Manufacturas y Construcción",10134440,7160573.37,x
Atizapan de Zaragoza,2018,CFDE5,Transporte,12905037.83,6163802.93,x
Atizapan de Zaragoza,2018,CFDE6,Comunicaciones,0,0,x
Atizapan de Zaragoza,2018,CFDE7,Turismo,1488188,543742.14,x
Atizapan de Zaragoza,2018,CFDE8,"Ciencia, Tecnología e Innovación",0,0,x
Atizapan de Zaragoza,2018,CFDE9,Otras Industrias y Otros Asuntos Económicos,708424,362706.92,x
Atizapan de Zaragoza,2018,CFOA,Otras no Clasificadas en Funciones Anteriores,204685643,164118434.9,x
Atizapan de Zaragoza,2018,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,170949240,158015079.1,x
Atizapan de Zaragoza,2018,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",11000,0,x
Atizapan de Zaragoza,2018,CFOA3,Saneamiento del Sistema Financiero,0,0,x
Atizapan de Zaragoza,2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,33725403,6103355.78,x
Atizapan de Zaragoza,2018,CFTOTAL,Total del gasto,2684778900,2461858062,x
Campeche,2018,CFG,Gobierno,1165666847,1398662845,x
Campeche,2018,CFG1,Legislación,1165666847,1385282676,x
Campeche,2018,CFG2,Justicia,0,0,x
Campeche,2018,CFG3,Coordinación de la Política de Gobierno,0,0,x
Campeche,2018,CFG4,Relaciones Exteriores,0,0,x
Campeche,2018,CFG5,Asuntos Financieros y Hacendarios,0,848520,x
Campeche,2018,CFG6,Seguridad Nacional,0,0,x
Campeche,2018,CFG7,Asuntos de Orden Público y de Seguridad Interior,0,12531649,x
Campeche,2018,CFG8,Otros Servicios Generales,0,0,x
Campeche,2018,CFDS,Desarrollo Social,0,73682006,x
Campeche,2018,CFDS1,Protección Ambiental,0,474699,x
Campeche,2018,CFDS2,Vivienda y Servicios a la Comunidad,0,72530575,x
Campeche,2018,CFDS3,Salud,0,0,x
Campeche,2018,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",0,0,x
Campeche,2018,CFDS5,Educación,0,676732,x
Campeche,2018,CFDS6,Protección Social,0,0,x
Campeche,2018,CFDS7,Otros Asuntos Sociales,0,0,x
Campeche,2018,CFDE,Desarrollo Económico,0,21059574,x
Campeche,2018,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",0,0,x
Campeche,2018,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",0,0,x
Campeche,2018,CFDE3,Combustibles y Energía,0,0,x
Campeche,2018,CFDE4,"Minería, Manufacturas y Construcción",0,20973477,x
Campeche,2018,CFDE5,Transporte,0,0,x
Campeche,2018,CFDE6,Comunicaciones,0,0,x
Campeche,2018,CFDE7,Turismo,0,86097,x
Campeche,2018,CFDE8,"Ciencia, Tecnología e Innovación",0,0,x
Campeche,2018,CFDE9,Otras Industrias y Otros Asuntos Económicos,0,0,x
Campeche,2018,CFOA,Otras no Clasificadas en Funciones Anteriores,0,0,x
Campeche,2018,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,0,0,x
Campeche,2018,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0,0,x
Campeche,2018,CFOA3,Saneamiento del Sistema Financiero,0,0,x
Campeche,2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0,0,x
Campeche,2018,CFTOTAL,Total del gasto,1165666847,1493404425,x
Benito Juarez (Cancun),2018,CFG,Gobierno,2670819073,2017098200,x
Benito Juarez (Cancun),2018,CFG1,Legislación,18514939,2327762.37,x
Benito Juarez (Cancun),2018,CFG2,Justicia,0,0,x
Benito Juarez (Cancun),2018,CFG3,Coordinación de la Política de Gobierno,313711526,561636439,x
Benito Juarez (Cancun),2018,CFG4,Relaciones Exteriores,0,0,x
Benito Juarez (Cancun),2018,CFG5,Asuntos Financieros y Hacendarios,398940465,437207646.6,x
Benito Juarez (Cancun),2018,CFG6,Seguridad Nacional,0,0,x
Benito Juarez (Cancun),2018,CFG7,Asuntos de Orden Público y de Seguridad Interior,413297727,628133534.4,x
Benito Juarez (Cancun),2018,CFG8,Otros Servicios Generales,1526354416,387792817.3,x
Benito Juarez (Cancun),2018,CFDS,Desarrollo Social,929032921,1679850639,x
Benito Juarez (Cancun),2018,CFDS1,Protección Ambiental,321669500,417375770.8,x
Benito Juarez (Cancun),2018,CFDS2,Vivienda y Servicios a la Comunidad,421972601,983033639.5,x
Benito Juarez (Cancun),2018,CFDS3,Salud,2650000,17029399.87,x
Benito Juarez (Cancun),2018,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",50962000,99995152.49,x
Benito Juarez (Cancun),2018,CFDS5,Educación,32031100,38351316.94,x
Benito Juarez (Cancun),2018,CFDS6,Protección Social,97947720,123572294,x
Benito Juarez (Cancun),2018,CFDS7,Otros Asuntos Sociales,1800000,493065.29,x
Benito Juarez (Cancun),2018,CFDE,Desarrollo Económico,0,0,x
Benito Juarez (Cancun),2018,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",0,0,x
Benito Juarez (Cancun),2018,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",0,0,x
Benito Juarez (Cancun),2018,CFDE3,Combustibles y Energía,0,0,x
Benito Juarez (Cancun),2018,CFDE4,"Minería, Manufacturas y Construcción",0,0,x
Benito Juarez (Cancun),2018,CFDE5,Transporte,0,0,x
Benito Juarez (Cancun),2018,CFDE6,Comunicaciones,0,0,x
Benito Juarez (Cancun),2018,CFDE7,Turismo,0,0,x
Benito Juarez (Cancun),2018,CFDE8,"Ciencia, Tecnología e Innovación",0,0,x
Benito Juarez (Cancun),2018,CFDE9,Otras Industrias y Otros Asuntos Económicos,0,0,x
Benito Juarez (Cancun),2018,CFOA,Otras no Clasificadas en Funciones Anteriores,8179400,12517541.02,x
Benito Juarez (Cancun),2018,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,0,0,x
Benito Juarez (Cancun),2018,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",8179400,12517541.02,x
Benito Juarez (Cancun),2018,CFOA3,Saneamiento del Sistema Financiero,0,0,x
Benito Juarez (Cancun),2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0,0,x
Benito Juarez (Cancun),2018,CFTOTAL,Total del gasto,3608031394,3709466380,x
Celaya,2018,CFG,Gobierno,671978418.9,628168012.6,x
Celaya,2018,CFG1,Legislación,15027111.91,14196946.35,x
Celaya,2018,CFG2,Justicia,7175199.27,6184894.4,x
Celaya,2018,CFG3,Coordinación de la Política de Gobierno,95445363.58,88619681.86,x
Celaya,2018,CFG4,Relaciones Exteriores,5534420.21,4980194.02,x
Celaya,2018,CFG5,Asuntos Financieros y Hacendarios,60414353.63,58090758.32,x
Celaya,2018,CFG6,Seguridad Nacional,0,0,x
Celaya,2018,CFG7,Asuntos de Orden Público y de Seguridad Interior,340213132.1,297229060.8,x
Celaya,2018,CFG8,Otros Servicios Generales,148168838.2,158866476.9,x
Celaya,2018,CFDS,Desarrollo Social,1280532160,1257323933,x
Celaya,2018,CFDS1,Protección Ambiental,85879074.93,100842573.5,x
Celaya,2018,CFDS2,Vivienda y Servicios a la Comunidad,1040949980,996474033.1,x
Celaya,2018,CFDS3,Salud,4005955.48,6967754.89,x
Celaya,2018,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",53988892.68,56765143.41,x
Celaya,2018,CFDS5,Educación,14195723.32,13573378.82,x
Celaya,2018,CFDS6,Protección Social,48588955,49151500.62,x
Celaya,2018,CFDS7,Otros Asuntos Sociales,32923578.32,33549548.18,x
Celaya,2018,CFDE,Desarrollo Económico,130557126.8,118514746.5,x
Celaya,2018,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",26619569.01,20225490.82,x
Celaya,2018,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",0,0,x
Celaya,2018,CFDE3,Combustibles y Energía,0,0,x
Celaya,2018,CFDE4,"Minería, Manufacturas y Construcción",0,0,x
Celaya,2018,CFDE5,Transporte,89887262.19,86443178.85,x
Celaya,2018,CFDE6,Comunicaciones,9059481.6,6855262.85,x
Celaya,2018,CFDE7,Turismo,4990814,4990814,x
Celaya,2018,CFDE8,"Ciencia, Tecnología e Innovación",0,0,x
Celaya,2018,CFDE9,Otras Industrias y Otros Asuntos Económicos,0,0,x
Celaya,2018,CFOA,Otras no Clasificadas en Funciones Anteriores,49764660,61282376.08,x
Celaya,2018,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,49764660,61282376.08,x
Celaya,2018,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0,0,x
Celaya,2018,CFOA3,Saneamiento del Sistema Financiero,0,0,x
Celaya,2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0,0,x
Celaya,2018,CFTOTAL,Total del gasto,2132832365,2065289068,x
Chihuahua,2018,CFG,Gobierno,2976449385,3402429541,x
Chihuahua,2018,CFG1,Legislación,0,0,x
Chihuahua,2018,CFG2,Justicia,0,0,x
Chihuahua,2018,CFG3,Coordinación de la Política de Gobierno,2976449385,3402429541,x
Chihuahua,2018,CFG4,Relaciones Exteriores,0,0,x
Chihuahua,2018,CFG5,Asuntos Financieros y Hacendarios,0,0,x
Chihuahua,2018,CFG6,Seguridad Nacional,0,0,x
Chihuahua,2018,CFG7,Asuntos de Orden Público y de Seguridad Interior,0,0,x
Chihuahua,2018,CFG8,Otros Servicios Generales,0,0,x
Chihuahua,2018,CFDS,Desarrollo Social,0,0,x
Chihuahua,2018,CFDS1,Protección Ambiental,0,0,x
Chihuahua,2018,CFDS2,Vivienda y Servicios a la Comunidad,0,0,x
Chihuahua,2018,CFDS3,Salud,0,0,x
Chihuahua,2018,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",0,0,x
Chihuahua,2018,CFDS5,Educación,0,0,x
Chihuahua,2018,CFDS6,Protección Social,0,0,x
Chihuahua,2018,CFDS7,Otros Asuntos Sociales,0,0,x
Chihuahua,2018,CFDE,Desarrollo Económico,0,0,x
Chihuahua,2018,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",0,0,x
Chihuahua,2018,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",0,0,x
Chihuahua,2018,CFDE3,Combustibles y Energía,0,0,x
Chihuahua,2018,CFDE4,"Minería, Manufacturas y Construcción",0,0,x
Chihuahua,2018,CFDE5,Transporte,0,0,x
Chihuahua,2018,CFDE6,Comunicaciones,0,0,x
Chihuahua,2018,CFDE7,Turismo,0,0,x
Chihuahua,2018,CFDE8,"Ciencia, Tecnología e Innovación",0,0,x
Chihuahua,2018,CFDE9,Otras Industrias y Otros Asuntos Económicos,0,0,x
Chihuahua,2018,CFOA,Otras no Clasificadas en Funciones Anteriores,0,0,x
Chihuahua,2018,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,0,0,x
Chihuahua,2018,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0,0,x
Chihuahua,2018,CFOA3,Saneamiento del Sistema Financiero,0,0,x
Chihuahua,2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0,0,x
Chihuahua,2018,CFTOTAL,Total del gasto,2976449385,3402429541,x
Chilpancingo de Bravo,2018,CFG,Gobierno,345016795.3,461530427.5,x
Chilpancingo de Bravo,2018,CFG1,Legislación,0,0,x
Chilpancingo de Bravo,2018,CFG2,Justicia,0,0,x
Chilpancingo de Bravo,2018,CFG3,Coordinación de la Política de Gobierno,104789339.5,118637015.7,x
Chilpancingo de Bravo,2018,CFG4,Relaciones Exteriores,0,0,x
Chilpancingo de Bravo,2018,CFG5,Asuntos Financieros y Hacendarios,72261252.81,173280102.4,x
Chilpancingo de Bravo,2018,CFG6,Seguridad Nacional,0,0,x
Chilpancingo de Bravo,2018,CFG7,Asuntos de Orden Público y de Seguridad Interior,167966203,169613309.4,x
Chilpancingo de Bravo,2018,CFG8,Otros Servicios Generales,0,0,x
Chilpancingo de Bravo,2018,CFDS,Desarrollo Social,301350664.6,306864616.2,x
Chilpancingo de Bravo,2018,CFDS1,Protección Ambiental,0,0,x
Chilpancingo de Bravo,2018,CFDS2,Vivienda y Servicios a la Comunidad,247163495,260774877.4,x
Chilpancingo de Bravo,2018,CFDS3,Salud,19114080.85,20390234.11,x
Chilpancingo de Bravo,2018,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",0,0,x
Chilpancingo de Bravo,2018,CFDS5,Educación,0,0,x
Chilpancingo de Bravo,2018,CFDS6,Protección Social,35073088.76,25699504.65,x
Chilpancingo de Bravo,2018,CFDS7,Otros Asuntos Sociales,0,0,x
Chilpancingo de Bravo,2018,CFDE,Desarrollo Económico,29734645.83,48802816.85,x
Chilpancingo de Bravo,2018,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",21308853.62,21045634.45,x
Chilpancingo de Bravo,2018,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",7747042.19,27551888.92,x
Chilpancingo de Bravo,2018,CFDE3,Combustibles y Energía,0,0,x
Chilpancingo de Bravo,2018,CFDE4,"Minería, Manufacturas y Construcción",0,0,x
Chilpancingo de Bravo,2018,CFDE5,Transporte,0,0,x
Chilpancingo de Bravo,2018,CFDE6,Comunicaciones,0,0,x
Chilpancingo de Bravo,2018,CFDE7,Turismo,678750.02,205293.48,x
Chilpancingo de Bravo,2018,CFDE8,"Ciencia, Tecnología e Innovación",0,0,x
Chilpancingo de Bravo,2018,CFDE9,Otras Industrias y Otros Asuntos Económicos,0,0,x
Chilpancingo de Bravo,2018,CFOA,Otras no Clasificadas en Funciones Anteriores,0,0,x
Chilpancingo de Bravo,2018,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,0,0,x
Chilpancingo de Bravo,2018,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0,0,x
Chilpancingo de Bravo,2018,CFOA3,Saneamiento del Sistema Financiero,0,0,x
Chilpancingo de Bravo,2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0,0,x
Chilpancingo de Bravo,2018,CFTOTAL,Total del gasto,676102105.7,817197860.5,x
Chimalhuacan,2018,CFG,Gobierno,1678685523,2657939088,x
Chimalhuacan,2018,CFG1,Legislación,0,0,x
Chimalhuacan,2018,CFG2,Justicia,1139926.2,1177631,x
Chimalhuacan,2018,CFG3,Coordinación de la Política de Gobierno,982042989.9,1898055328,x
Chimalhuacan,2018,CFG4,Relaciones Exteriores,0,0,x
Chimalhuacan,2018,CFG5,Asuntos Financieros y Hacendarios,344727758.9,384065475.5,x
Chimalhuacan,2018,CFG6,Seguridad Nacional,0,0,x
Chimalhuacan,2018,CFG7,Asuntos de Orden Público y de Seguridad Interior,294510141.3,322238453.9,x
Chimalhuacan,2018,CFG8,Otros Servicios Generales,56264706.95,52402200.06,x
Chimalhuacan,2018,CFDS,Desarrollo Social,613250567,243483460,x
Chimalhuacan,2018,CFDS1,Protección Ambiental,55228690.15,56878960.3,x
Chimalhuacan,2018,CFDS2,Vivienda y Servicios a la Comunidad,487339583.5,116468974.2,x
Chimalhuacan,2018,CFDS3,Salud,0,0,x
Chimalhuacan,2018,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",66451975.53,66981403.32,x
Chimalhuacan,2018,CFDS5,Educación,1121997.4,867264.38,x
Chimalhuacan,2018,CFDS6,Protección Social,3108320.36,2286857.72,x
Chimalhuacan,2018,CFDS7,Otros Asuntos Sociales,0,0,x
Chimalhuacan,2018,CFDE,Desarrollo Económico,7832145.81,8963092.56,x
Chimalhuacan,2018,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",0,0,x
Chimalhuacan,2018,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",0,0,x
Chimalhuacan,2018,CFDE3,Combustibles y Energía,0,0,x
Chimalhuacan,2018,CFDE4,"Minería, Manufacturas y Construcción",6179159.25,7644671.96,x
Chimalhuacan,2018,CFDE5,Transporte,0,0,x
Chimalhuacan,2018,CFDE6,Comunicaciones,0,0,x
Chimalhuacan,2018,CFDE7,Turismo,1652986.56,1318420.6,x
Chimalhuacan,2018,CFDE8,"Ciencia, Tecnología e Innovación",0,0,x
Chimalhuacan,2018,CFDE9,Otras Industrias y Otros Asuntos Económicos,0,0,x
Chimalhuacan,2018,CFOA,Otras no Clasificadas en Funciones Anteriores,269000000,228892544.4,x
Chimalhuacan,2018,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,28000000,32604530.42,x
Chimalhuacan,2018,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0,0,x
Chimalhuacan,2018,CFOA3,Saneamiento del Sistema Financiero,0,0,x
Chimalhuacan,2018,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,241000000,196288014,x
Chimalhuacan,2018,CFTOTAL,Total del gasto,2568768236,3139278185,x
Colima,2018,CFG,Gobierno,315887639.1,315018710.2,x
Colima,2018,CFG1,Legislación,19728405.63,18499934.63,x
Colima,2018,CFG2,Justicia,0,0,x
Colima,2018,CFG3,Coordinación de la Política de Gobierno,124564265.8,124968329.9,x
Colima,2018,CFG4,Relaciones Exteriores,0,0,x
Colima,2018,CFG5,Asuntos Financieros y Hacendarios,19182103.45,13641427.56,x
Colima,2018,CFG6,Seguridad Nacional,0,0,x
Colima,2018,CFG7,Asuntos de Orden Público y de Seguridad Interior,44077984.47,42914302.49,x
