Municipio,Año,Código,Concepto,Aprobado,Devengado,Observaciones
Aguascalientes,2018,EAQ,Otras Transferencias Federales Etiquetadas,32448000,-3803299,x
Aguascalientes,2018,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,784665998,752456326,x
Aguascalientes,2018,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0,0,x
Aguascalientes,2018,EAR1,Ingresos Derivados de Financiamientos,0,0,x
Aguascalientes,2018,EATOTAL,TOTAL DE LOS INGRESOS,3069239079,3316484046,x
Apodaca,2018,EAA,Impuestos,445106617,578317418.2,x
Apodaca,2018,EAB,Cuotas y Aportaciones de Seguridad Social,0,0,x
Apodaca,2018,EAC,Contribuciones de Mejoras,0,18500000,x
Apodaca,2018,EAD,Derechos,91138583,162065224.6,x
Apodaca,2018,EAE,Productos,17150697,22630530.67,x
Apodaca,2018,EAF,Aprovechamientos,70822618,88030235.58,x
Apodaca,2018,EAG,Ingresos por Ventas de Bienes y Servicios,0,0,x
Apodaca,2018,EAH,Participaciones,457368439,476641265.5,x
Apodaca,2018,EAH1,Fondo General de Participaciones,339331800,345370159.7,x
Apodaca,2018,EAH2,Fondo de Fomento Municipal,41808499,48757017.44,x
Apodaca,2018,EAH3,Fondo de Fiscalización y Recaudación,13598654,16018450.74,x
Apodaca,2018,EAH4,Fondo de Compensación,0,0,x
Apodaca,2018,EAH5,Fondo de Extracción de hidrocarburos,1215336,1331418.13,x
Apodaca,2018,EAH6,Impuesto Especial Sobre Producción y Servicios,14155447,12749402.72,x
Apodaca,2018,EAH7,0.136% de la Recaudación Federal Participable,0,0,x
Apodaca,2018,EAH8,3.17% Sobre Extracción de Petroleo,0,0,x
Apodaca,2018,EAH9,Gasolinas y Diésel,15690096,14946900.74,x
Apodaca,2018,EAH10,Fondo de Impuesto Sobre la Renta,31568607,37467916.08,x
Apodaca,2018,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0,0,x
Apodaca,2018,EAI,Incentivos Derivados de la Colaboración Fiscal,169779936,222259052.2,x
Apodaca,2018,EAI1,Tenencia o Uso de Vehículos,3366546,6576679.11,x
Apodaca,2018,EAI2,Fondo de Compensación ISAN,0,0,x
Apodaca,2018,EAI3,Impuesto Sobre Automóviles Nuevos,12756071,13822266.71,x
Apodaca,2018,EAI4,Fondo de Compensación de Repecos-Intermedios,0,0,x
Apodaca,2018,EAI5,Otros Incentivos Económicos,153657319,201860106.4,x
Apodaca,2018,EAJ,Transferencias,0,0,x
Apodaca,2018,EAK,Convenios,0,3120577.32,x
Apodaca,2018,EAK1,Otros Convenios y Subsidios,0,3120577.32,x
Apodaca,2018,EAL,Otros Ingresos de Libre Disposición ,0,1469466.9,x
Apodaca,2018,EAL1,Participaciones en Ingresos Locales,0,0,x
Apodaca,2018,EAL2,Otros Ingresos en Libre Disposición,0,1469466.9,x
Apodaca,2018,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,1251366890,1573033771,x
Apodaca,2018,EAM,Aportaciones,379802482,396013417,x
Apodaca,2018,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,0,0,x
Apodaca,2018,EAM2,Fondo de Aportaciones para los servicios de Salud,0,0,x
Apodaca,2018,EAM3,Fondo de Aportaciones para la infraestructura Social,37963483,33544091.97,x
Apodaca,2018,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,341838999,362469325,x
Apodaca,2018,EAM5,Fondo de Aportaciones Múltiples,0,0,x
Apodaca,2018,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,0,0,x
Apodaca,2018,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,0,0,x
Apodaca,2018,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,0,0,x
Apodaca,2018,EAN,Convenios,0,17906108.34,x
Apodaca,2018,EAN1,Convenios de Protección Social en Salud,0,0,x
Apodaca,2018,EAN2,Convenios de Descentralización,0,0,x
Apodaca,2018,EAN3,Convenios de Reasignación,0,0,x
Apodaca,2018,EAN4,Otros Convenios y Subsidios,0,17906108.34,x
Apodaca,2018,EAO,Fondos Distintos de Aportaciones ,0,0,x
Apodaca,2018,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0,0,x
Apodaca,2018,EAO2,Fondo Minero,0,0,x
Apodaca,2018,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0,0,x
Apodaca,2018,EAQ,Otras Transferencias Federales Etiquetadas,0,0,x
Apodaca,2018,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,379802482,413919525.3,x
Apodaca,2018,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,125136689,125136689,x
Apodaca,2018,EAR1,Ingresos Derivados de Financiamientos,125136689,125136689,x
Apodaca,2018,EATOTAL,TOTAL DE LOS INGRESOS,1756306061,2112089985,x
Atizapan de Zaragoza,2018,EAA,Impuestos,728863423.6,821788791.1,x
Atizapan de Zaragoza,2018,EAB,Cuotas y Aportaciones de Seguridad Social,0,0,x
Atizapan de Zaragoza,2018,EAC,Contribuciones de Mejoras,4169686.69,8718394,x
Atizapan de Zaragoza,2018,EAD,Derechos,145972297.7,298027482.8,x
Atizapan de Zaragoza,2018,EAE,Productos,2247849.65,4479046.7,x
Atizapan de Zaragoza,2018,EAF,Aprovechamientos,26741737,73525943.64,x
Atizapan de Zaragoza,2018,EAG,Ingresos por Ventas de Bienes y Servicios,0,0,x
Atizapan de Zaragoza,2018,EAH,Participaciones,1496936990,1621298361,x
Atizapan de Zaragoza,2018,EAH1,Fondo General de Participaciones,1496936990,1621298361,x
Atizapan de Zaragoza,2018,EAH2,Fondo de Fomento Municipal,0,0,x
Atizapan de Zaragoza,2018,EAH3,Fondo de Fiscalización y Recaudación,0,0,x
Atizapan de Zaragoza,2018,EAH4,Fondo de Compensación,0,0,x
Atizapan de Zaragoza,2018,EAH5,Fondo de Extracción de hidrocarburos,0,0,x
Atizapan de Zaragoza,2018,EAH6,Impuesto Especial Sobre Producción y Servicios,0,0,x
Atizapan de Zaragoza,2018,EAH7,0.136% de la Recaudación Federal Participable,0,0,x
Atizapan de Zaragoza,2018,EAH8,3.17% Sobre Extracción de Petroleo,0,0,x
Atizapan de Zaragoza,2018,EAH9,Gasolinas y Diésel,0,0,x
Atizapan de Zaragoza,2018,EAH10,Fondo de Impuesto Sobre la Renta,0,0,x
Atizapan de Zaragoza,2018,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0,0,x
Atizapan de Zaragoza,2018,EAI,Incentivos Derivados de la Colaboración Fiscal,0,0,x
Atizapan de Zaragoza,2018,EAI1,Tenencia o Uso de Vehículos,0,0,x
Atizapan de Zaragoza,2018,EAI2,Fondo de Compensación ISAN,0,0,x
Atizapan de Zaragoza,2018,EAI3,Impuesto Sobre Automóviles Nuevos,0,0,x
Atizapan de Zaragoza,2018,EAI4,Fondo de Compensación de Repecos-Intermedios,0,0,x
Atizapan de Zaragoza,2018,EAI5,Otros Incentivos Económicos,0,0,x
Atizapan de Zaragoza,2018,EAJ,Transferencias,0,0,x
Atizapan de Zaragoza,2018,EAK,Convenios,0,0,x
Atizapan de Zaragoza,2018,EAK1,Otros Convenios y Subsidios,0,0,x
Atizapan de Zaragoza,2018,EAL,Otros Ingresos de Libre Disposición ,0,0,x
Atizapan de Zaragoza,2018,EAL1,Participaciones en Ingresos Locales,0,0,x
Atizapan de Zaragoza,2018,EAL2,Otros Ingresos en Libre Disposición,0,0,x
Atizapan de Zaragoza,2018,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,2404931985,2827838020,x
Atizapan de Zaragoza,2018,EAM,Aportaciones,0,0,x
Atizapan de Zaragoza,2018,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,0,0,x
Atizapan de Zaragoza,2018,EAM2,Fondo de Aportaciones para los servicios de Salud,0,0,x
Atizapan de Zaragoza,2018,EAM3,Fondo de Aportaciones para la infraestructura Social,0,0,x
Atizapan de Zaragoza,2018,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,0,0,x
Atizapan de Zaragoza,2018,EAM5,Fondo de Aportaciones Múltiples,0,0,x
Atizapan de Zaragoza,2018,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,0,0,x
Atizapan de Zaragoza,2018,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,0,0,x
Atizapan de Zaragoza,2018,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,0,0,x
Atizapan de Zaragoza,2018,EAN,Convenios,0,0,x
Atizapan de Zaragoza,2018,EAN1,Convenios de Protección Social en Salud,0,0,x
Atizapan de Zaragoza,2018,EAN2,Convenios de Descentralización,0,0,x
Atizapan de Zaragoza,2018,EAN3,Convenios de Reasignación,0,0,x
Atizapan de Zaragoza,2018,EAN4,Otros Convenios y Subsidios,0,0,x
Atizapan de Zaragoza,2018,EAO,Fondos Distintos de Aportaciones ,0,0,x
Atizapan de Zaragoza,2018,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0,0,x
Atizapan de Zaragoza,2018,EAO2,Fondo Minero,0,0,x
Atizapan de Zaragoza,2018,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0,0,x
Atizapan de Zaragoza,2018,EAQ,Otras Transferencias Federales Etiquetadas,0,0,x
Atizapan de Zaragoza,2018,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,0,0,x
Atizapan de Zaragoza,2018,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,279846915.3,320504589.4,x
Atizapan de Zaragoza,2018,EAR1,Ingresos Derivados de Financiamientos,279846915.3,320504589.4,x
Atizapan de Zaragoza,2018,EATOTAL,TOTAL DE LOS INGRESOS,2684778900,3148342609,x
Campeche,2018,EAA,Impuestos,91694873,98596258,x
Campeche,2018,EAB,Cuotas y Aportaciones de Seguridad Social,0,0,x
Campeche,2018,EAC,Contribuciones de Mejoras,0,0,x
Campeche,2018,EAD,Derechos,191049926,253648310,x
Campeche,2018,EAE,Productos,3860968,74494613,x
Campeche,2018,EAF,Aprovechamientos,17125099,8377438,x
Campeche,2018,EAG,Ingresos por Ventas de Bienes y Servicios,0,0,x
Campeche,2018,EAH,Participaciones,481725292,578996072,x
Campeche,2018,EAH1,Fondo General de Participaciones,259417238,323424404,x
Campeche,2018,EAH2,Fondo de Fomento Municipal,89542637,94835345,x
Campeche,2018,EAH3,Fondo de Fiscalización y Recaudación,12937565,15051538,x
Campeche,2018,EAH4,Fondo de Compensación,3241862,2772414,x
Campeche,2018,EAH5,Fondo de Extracción de hidrocarburos,99034024,104232658,x
Campeche,2018,EAH6,Impuesto Especial Sobre Producción y Servicios,17551966,19036004,x
Campeche,2018,EAH7,0.136% de la Recaudación Federal Participable,0,0,x
Campeche,2018,EAH8,3.17% Sobre Extracción de Petroleo,0,19643709,x
Campeche,2018,EAH9,Gasolinas y Diésel,0,0,x
Campeche,2018,EAH10,Fondo de Impuesto Sobre la Renta,0,0,x
Campeche,2018,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0,0,x
Campeche,2018,EAI,Incentivos Derivados de la Colaboración Fiscal,98605031,95516745,x
Campeche,2018,EAI1,Tenencia o Uso de Vehículos,0,0,x
Campeche,2018,EAI2,Fondo de Compensación ISAN,0,0,x
Campeche,2018,EAI3,Impuesto Sobre Automóviles Nuevos,0,0,x
Campeche,2018,EAI4,Fondo de Compensación de Repecos-Intermedios,0,0,x
Campeche,2018,EAI5,Otros Incentivos Económicos,98605031,95516745,x
Campeche,2018,EAJ,Transferencias,6870526,47566955,x
Campeche,2018,EAK,Convenios,251356,1319855,x
Campeche,2018,EAK1,Otros Convenios y Subsidios,251356,1319855,x
Campeche,2018,EAL,Otros Ingresos de Libre Disposición ,0,-2113784,x
Campeche,2018,EAL1,Participaciones en Ingresos Locales,0,-2113784,x
Campeche,2018,EAL2,Otros Ingresos en Libre Disposición,0,0,x
Campeche,2018,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,891183071,1156402462,x
Campeche,2018,EAM,Aportaciones,252141377,265108233,x
Campeche,2018,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,0,0,x
Campeche,2018,EAM2,Fondo de Aportaciones para los servicios de Salud,0,0,x
Campeche,2018,EAM3,Fondo de Aportaciones para la infraestructura Social,64844501,75472094,x
Campeche,2018,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,173166730,174695150,x
Campeche,2018,EAM5,Fondo de Aportaciones Múltiples,0,927476,x
Campeche,2018,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,0,0,x
Campeche,2018,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,0,0,x
Campeche,2018,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,14130146,14013513,x
Campeche,2018,EAN,Convenios,0,24997073,x
Campeche,2018,EAN1,Convenios de Protección Social en Salud,0,0,x
Campeche,2018,EAN2,Convenios de Descentralización,0,0,x
Campeche,2018,EAN3,Convenios de Reasignación,0,0,x
Campeche,2018,EAN4,Otros Convenios y Subsidios,0,24997073,x
Campeche,2018,EAO,Fondos Distintos de Aportaciones ,0,0,x
Campeche,2018,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0,0,x
Campeche,2018,EAO2,Fondo Minero,0,0,x
Campeche,2018,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",22342399,28041928,x
Campeche,2018,EAQ,Otras Transferencias Federales Etiquetadas,0,0,x
Campeche,2018,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,274483776,318147234,x
Campeche,2018,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0,0,x
Campeche,2018,EAR1,Ingresos Derivados de Financiamientos,0,0,x
Campeche,2018,EATOTAL,TOTAL DE LOS INGRESOS,1165666847,1474549696,x
Benito Juarez (Cancun),2018,EAA,Impuestos,1336140046,1398959603,x
Benito Juarez (Cancun),2018,EAB,Cuotas y Aportaciones de Seguridad Social,0,0,x
Benito Juarez (Cancun),2018,EAC,Contribuciones de Mejoras,0,0,x
Benito Juarez (Cancun),2018,EAD,Derechos,759860897,781874154.4,x
Benito Juarez (Cancun),2018,EAE,Productos,11882553,15964900.12,x
Benito Juarez (Cancun),2018,EAF,Aprovechamientos,224438436,111971905,x
Benito Juarez (Cancun),2018,EAG,Ingresos por Ventas de Bienes y Servicios,0,0,x
Benito Juarez (Cancun),2018,EAH,Participaciones,645396974,734598885.6,x
Benito Juarez (Cancun),2018,EAH1,Fondo General de Participaciones,394225519,450806174.2,x
Benito Juarez (Cancun),2018,EAH2,Fondo de Fomento Municipal,111617349,120646208.3,x
Benito Juarez (Cancun),2018,EAH3,Fondo de Fiscalización y Recaudación,28229519,27752742.62,x
Benito Juarez (Cancun),2018,EAH4,Fondo de Compensación,0,0,x
Benito Juarez (Cancun),2018,EAH5,Fondo de Extracción de hidrocarburos,0,0,x
Benito Juarez (Cancun),2018,EAH6,Impuesto Especial Sobre Producción y Servicios,21772577,19148254.19,x
Benito Juarez (Cancun),2018,EAH7,0.136% de la Recaudación Federal Participable,5375892,6571919,x
Benito Juarez (Cancun),2018,EAH8,3.17% Sobre Extracción de Petroleo,0,0,x
Benito Juarez (Cancun),2018,EAH9,Gasolinas y Diésel,27176118,24460474.3,x
Benito Juarez (Cancun),2018,EAH10,Fondo de Impuesto Sobre la Renta,57000000,85213113,x
Benito Juarez (Cancun),2018,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0,0,x
Benito Juarez (Cancun),2018,EAI,Incentivos Derivados de la Colaboración Fiscal,14845004,117339271.8,x
Benito Juarez (Cancun),2018,EAI1,Tenencia o Uso de Vehículos,71725,42028,x
Benito Juarez (Cancun),2018,EAI2,Fondo de Compensación ISAN,2790773,2844036.2,x
Benito Juarez (Cancun),2018,EAI3,Impuesto Sobre Automóviles Nuevos,11982506,12666524.9,x
Benito Juarez (Cancun),2018,EAI4,Fondo de Compensación de Repecos-Intermedios,0,0,x
Benito Juarez (Cancun),2018,EAI5,Otros Incentivos Económicos,0,101786682.7,x
Benito Juarez (Cancun),2018,EAJ,Transferencias,11200641,0,x
Benito Juarez (Cancun),2018,EAK,Convenios,145750,140869.5,x
Benito Juarez (Cancun),2018,EAK1,Otros Convenios y Subsidios,145750,140869.5,x
Benito Juarez (Cancun),2018,EAL,Otros Ingresos de Libre Disposición ,0,105943.73,x
Benito Juarez (Cancun),2018,EAL1,Participaciones en Ingresos Locales,0,0,x
Benito Juarez (Cancun),2018,EAL2,Otros Ingresos en Libre Disposición,0,105943.73,x
Benito Juarez (Cancun),2018,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,3003910301,3160955533,x
Benito Juarez (Cancun),2018,EAM,Aportaciones,572574049,567823338,x
Benito Juarez (Cancun),2018,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,0,0,x
Benito Juarez (Cancun),2018,EAM2,Fondo de Aportaciones para los servicios de Salud,0,0,x
Benito Juarez (Cancun),2018,EAM3,Fondo de Aportaciones para la infraestructura Social,96400538,88027976,x
Benito Juarez (Cancun),2018,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,476173511,479795362,x
Benito Juarez (Cancun),2018,EAM5,Fondo de Aportaciones Múltiples,0,0,x
Benito Juarez (Cancun),2018,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,0,0,x
Benito Juarez (Cancun),2018,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,0,0,x
Benito Juarez (Cancun),2018,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,0,0,x
Benito Juarez (Cancun),2018,EAN,Convenios,31547044,67399940.41,x
Benito Juarez (Cancun),2018,EAN1,Convenios de Protección Social en Salud,0,650000,x
Benito Juarez (Cancun),2018,EAN2,Convenios de Descentralización,0,0,x
Benito Juarez (Cancun),2018,EAN3,Convenios de Reasignación,0,0,x
Benito Juarez (Cancun),2018,EAN4,Otros Convenios y Subsidios,31547044,66749940.41,x
Benito Juarez (Cancun),2018,EAO,Fondos Distintos de Aportaciones ,0,0,x
