Municipio,Año,Código,Concepto,Aprobado,Devengado,Observaciones
Acapulco de Juarez,2021,COG41,Transferencias Internas y Asignaciones del Sector Público,0,0,x
Acapulco de Juarez,2021,COG42,Transferencias al Resto del Sector Público,98500000,114053902.9,x
Acapulco de Juarez,2021,COG43,Subsidios y Subvenciones,1719999,10437038.99,x
Acapulco de Juarez,2021,COG44,Ayudas Sociales,132298777.2,89719872.09,x
Acapulco de Juarez,2021,COG45,Pensiones y Jubilaciones,0,0,x
Acapulco de Juarez,2021,COG46,"Transferencias a Fideicomisos, Mandatos y Otros Análogos",0,0,x
Acapulco de Juarez,2021,COG47,Transferencias a la Seguridad Social,0,0,x
Acapulco de Juarez,2021,COG48,Donativos,0,0,x
Acapulco de Juarez,2021,COG49,Transferencias al Exterior,0,0,x
Acapulco de Juarez,2021,COG05,"Bienes Muebles, Inmuebles e Intangibles",66632650,19605543.5,x
Acapulco de Juarez,2021,COG51,Mobiliario y Equipo de Administración,43170000.04,3093773.61,x
Acapulco de Juarez,2021,COG52,Mobiliario y Equipo Educacional y Recreativo,524650.04,321900,x
Acapulco de Juarez,2021,COG53,Equipo e Instrumental Médico y de Laboratorio,4479999.96,5064305.13,x
Acapulco de Juarez,2021,COG54,Vehículos y Equipo de Transporte,1312000,0,x
Acapulco de Juarez,2021,COG55,Equipo de Defensa y Seguridad,0,0,x
Acapulco de Juarez,2021,COG56,"Maquinaria, Otros Equipos y Herramientas",6645999.92,930564.76,x
Acapulco de Juarez,2021,COG57,Activos Biológicos,500000.04,0,x
Acapulco de Juarez,2021,COG58,Bienes Inmuebles,0,0,x
Acapulco de Juarez,2021,COG59,Activos Intangibles,10000000,10195000,x
Acapulco de Juarez,2021,COG06,Inversión Pública                  ,600420978.3,677094480,x
Acapulco de Juarez,2021,COG61,Obra Pública en Bienes de Dominio Público,599820978.3,677094480,x
Acapulco de Juarez,2021,COG62,Obra Pública en Bienes Propios,600000,0,x
Acapulco de Juarez,2021,COG63,Proyectos Productivos y Acciones de Fomento,0,0,x
Acapulco de Juarez,2021,COG07,Inversiones Financieras y Otras Provisiones,0,0,x
Acapulco de Juarez,2021,COG71,Inversiones para el Fomento de Actividades Productivas,0,0,x
Acapulco de Juarez,2021,COG72,Acciones y Participaciones de Capital,0,0,x
Acapulco de Juarez,2021,COG73,Compra de Títulos y Valores,0,0,x
Acapulco de Juarez,2021,COG74,Concesión de Préstamos,0,0,x
Acapulco de Juarez,2021,COG75,"Inversiones de Fideicomisos, Mandatos y Otros Análogos",0,0,x
Acapulco de Juarez,2021,COG76,Otras Inversiones Financieras,0,0,x
Acapulco de Juarez,2021,COG78,Provisiones para Contingencias y Otras Erogaciones Especiales,0,0,x
Acapulco de Juarez,2021,COG08,Participaciones y Aportaciones     ,0,0,x
Acapulco de Juarez,2021,COG81,Participaciones,0,0,x
Acapulco de Juarez,2021,COG82,Aportaciones,0,0,x
Acapulco de Juarez,2021,COG83,Convenios,0,0,x
Acapulco de Juarez,2021,COG09,Deuda Pública                      ,286028135.1,326141225.8,x
Acapulco de Juarez,2021,COG91,Amortización de la Deuda Pública,145000000,227321821,x
Acapulco de Juarez,2021,COG92,Intereses de la Deuda Pública,35000000.09,28893313,x
Acapulco de Juarez,2021,COG93,Comisiones de la Deuda Pública,0,0,x
Acapulco de Juarez,2021,COG94,Gastos de la Deuda Pública,0,0,x
Acapulco de Juarez,2021,COG95,Costo por Coberturas,0,0,x
Acapulco de Juarez,2021,COG96,Apoyos Financieros,0,0,x
Acapulco de Juarez,2021,COG97,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS)1,106028135,69926091.78,x
Acapulco de Juarez,2021,COGTOT,Total del Gasto,3851690899,3948534689,x
Aguascalientes,2021,COG01, Servicios Personales               ,1687461626,1727979364,x
Aguascalientes,2021,COG11,Remuneraciones al Personal  de Carácter Permanente,710642203,761663460,x
Aguascalientes,2021,COG12,Remuneraciones al Personal  de Carácter Transitorio,61528888,68093281,x
Aguascalientes,2021,COG13,Remuneraciones Adicionales y Especiales,316914432,334258083,x
Aguascalientes,2021,COG14,Seguridad Social,517633492,535882820,x
Aguascalientes,2021,COG15,Otras Prestaciones Sociales y Económicas,63513661,25119019,x
Aguascalientes,2021,COG16,Previsiones,10819037,0,x
Aguascalientes,2021,COG17,Pago de Estímulos a Servidores Públicos,6409913,2962701,x
Aguascalientes,2021,COG02,Materiales y Suministros           ,558203038,557884062,x
Aguascalientes,2021,COG21,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",17782801,27718123,x
Aguascalientes,2021,COG22,Alimentos y Utensilios,17880814,11591838,x
Aguascalientes,2021,COG23,Materias Primas y Materiales de Producción y Comercialización,0,16126,x
Aguascalientes,2021,COG24,Materiales y Artículos de Construcción y Reparación,39297041,48615717,x
Aguascalientes,2021,COG25,"Productos Químicos, Farmacéuticos y de Laboratorio",18351073,42550639,x
Aguascalientes,2021,COG26,"Combustibles, Lubricantes y Aditivos",338731454,297207747,x
Aguascalientes,2021,COG27,"Vestuarios, Blancos, Prendas de protección y Artículos Deportivos",30792097,21966607,x
Aguascalientes,2021,COG28,Materiales y Suministros para Seguridad,0,44866,x
Aguascalientes,2021,COG29,"Herramientas, Refacciones y Accesorios Menores",95367758,108172399,x
Aguascalientes,2021,COG03,Servicios Generales                ,635197173,819646516,x
Aguascalientes,2021,COG31,Servicios Básicos,157118853,275985368,x
Aguascalientes,2021,COG32,Servicios de Arrendamiento,24019378,62725246,x
Aguascalientes,2021,COG33,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",38612791,48040110,x
Aguascalientes,2021,COG34,"Servicios Financieros, Bancarios y Comerciales",57194333,46368253,x
Aguascalientes,2021,COG35,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",224415885,183747980,x
Aguascalientes,2021,COG36,Servicios de Comunicación Social y Publicidad,72075278,66747986,x
Aguascalientes,2021,COG37,Servicios de Traslados y Viáticos,2443564,1130043,x
Aguascalientes,2021,COG38,Servicios Oficiales,25697787,10380842,x
Aguascalientes,2021,COG39,Otros Servicios Generales,33619304,124520688,x
Aguascalientes,2021,COG04,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",332459470,393356668,x
Aguascalientes,2021,COG41,Transferencias Internas y Asignaciones del Sector Público,0,0,x
Aguascalientes,2021,COG42,Transferencias al Resto del Sector Público,215121252,220006874,x
Aguascalientes,2021,COG43,Subsidios y Subvenciones,9200000,9311000,x
Aguascalientes,2021,COG44,Ayudas Sociales,71883218,129364088,x
Aguascalientes,2021,COG45,Pensiones y Jubilaciones,0,0,x
Aguascalientes,2021,COG46,"Transferencias a Fideicomisos, Mandatos y Otros Análogos",0,0,x
Aguascalientes,2021,COG47,Transferencias a la Seguridad Social,33255000,29391339,x
Aguascalientes,2021,COG48,Donativos,3000000,5283367,x
Aguascalientes,2021,COG49,Transferencias al Exterior,0,0,x
Aguascalientes,2021,COG05,"Bienes Muebles, Inmuebles e Intangibles",10233314,58455435,x
Aguascalientes,2021,COG51,Mobiliario y Equipo de Administración,5433314,3784631,x
Aguascalientes,2021,COG52,Mobiliario y Equipo Educacional y Recreativo,0,115929,x
Aguascalientes,2021,COG53,Equipo e Instrumental Médico y de Laboratorio,0,90077,x
Aguascalientes,2021,COG54,Vehículos y Equipo de Transporte,0,33677932,x
Aguascalientes,2021,COG55,Equipo de Defensa y Seguridad,0,7164076,x
Aguascalientes,2021,COG56,"Maquinaria, Otros Equipos y Herramientas",0,8776860,x
Aguascalientes,2021,COG57,Activos Biológicos,0,0,x
Aguascalientes,2021,COG58,Bienes Inmuebles,0,483793,x
Aguascalientes,2021,COG59,Activos Intangibles,4800000,4362137,x
Aguascalientes,2021,COG06,Inversión Pública                  ,265492454,254445484,x
Aguascalientes,2021,COG61,Obra Pública en Bienes de Dominio Público,265492454,254445484,x
Aguascalientes,2021,COG62,Obra Pública en Bienes Propios,0,0,x
Aguascalientes,2021,COG63,Proyectos Productivos y Acciones de Fomento,0,0,x
Aguascalientes,2021,COG07,Inversiones Financieras y Otras Provisiones,48250000,4672693,x
Aguascalientes,2021,COG71,Inversiones para el Fomento de Actividades Productivas,0,0,x
Aguascalientes,2021,COG72,Acciones y Participaciones de Capital,0,0,x
Aguascalientes,2021,COG73,Compra de Títulos y Valores,0,0,x
Aguascalientes,2021,COG74,Concesión de Préstamos,0,0,x
Aguascalientes,2021,COG75,"Inversiones de Fideicomisos, Mandatos y Otros Análogos",0,4672693,x
Aguascalientes,2021,COG76,Otras Inversiones Financieras,0,0,x
Aguascalientes,2021,COG78,Provisiones para Contingencias y Otras Erogaciones Especiales,48250000,0,x
Aguascalientes,2021,COG08,Participaciones y Aportaciones     ,0,0,x
Aguascalientes,2021,COG81,Participaciones,0,0,x
Aguascalientes,2021,COG82,Aportaciones,0,0,x
Aguascalientes,2021,COG83,Convenios,0,0,x
Aguascalientes,2021,COG09,Deuda Pública                      ,90699925,0,x
Aguascalientes,2021,COG91,Amortización de la Deuda Pública,0,0,x
Aguascalientes,2021,COG92,Intereses de la Deuda Pública,0,0,x
Aguascalientes,2021,COG93,Comisiones de la Deuda Pública,0,0,x
Aguascalientes,2021,COG94,Gastos de la Deuda Pública,0,0,x
Aguascalientes,2021,COG95,Costo por Coberturas,0,0,x
Aguascalientes,2021,COG96,Apoyos Financieros,0,0,x
Aguascalientes,2021,COG97,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS)1,90699925,0,x
Aguascalientes,2021,COGTOT,Total del Gasto,3627997000,3816440222,x
Apodaca,2021,COG01, Servicios Personales               ,1062554458,1093030121,x
Apodaca,2021,COG11,Remuneraciones al Personal  de Carácter Permanente,587998804,611654102.3,x
Apodaca,2021,COG12,Remuneraciones al Personal  de Carácter Transitorio,29935617,32416745,x
Apodaca,2021,COG13,Remuneraciones Adicionales y Especiales,112682927,118037091.2,x
Apodaca,2021,COG14,Seguridad Social,25713538,27649598.85,x
Apodaca,2021,COG15,Otras Prestaciones Sociales y Económicas,294636256,291588410,x
Apodaca,2021,COG16,Previsiones,0,0,x
Apodaca,2021,COG17,Pago de Estímulos a Servidores Públicos,11587316,11684174,x
Apodaca,2021,COG02,Materiales y Suministros           ,159161583,164774993.5,x
Apodaca,2021,COG21,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",8125630,8824566.65,x
Apodaca,2021,COG22,Alimentos y Utensilios,485525,666395.44,x
Apodaca,2021,COG23,Materias Primas y Materiales de Producción y Comercialización,0,0,x
Apodaca,2021,COG24,Materiales y Artículos de Construcción y Reparación,50144787,50195352.22,x
Apodaca,2021,COG25,"Productos Químicos, Farmacéuticos y de Laboratorio",1956000,1428629.12,x
Apodaca,2021,COG26,"Combustibles, Lubricantes y Aditivos",61785156,76742750.4,x
Apodaca,2021,COG27,"Vestuarios, Blancos, Prendas de protección y Artículos Deportivos",2716000,1580740.95,x
Apodaca,2021,COG28,Materiales y Suministros para Seguridad,0,547848.8,x
Apodaca,2021,COG29,"Herramientas, Refacciones y Accesorios Menores",33948485,24788709.89,x
Apodaca,2021,COG03,Servicios Generales                ,494840675,656304869.8,x
Apodaca,2021,COG31,Servicios Básicos,75146173,78635004.04,x
Apodaca,2021,COG32,Servicios de Arrendamiento,24193488,44312651.51,x
Apodaca,2021,COG33,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",37275804,45513459.35,x
Apodaca,2021,COG34,"Servicios Financieros, Bancarios y Comerciales",9889456,8704709.24,x
Apodaca,2021,COG35,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",273744355,320434383.1,x
Apodaca,2021,COG36,Servicios de Comunicación Social y Publicidad,17825540,19132649.59,x
Apodaca,2021,COG37,Servicios de Traslados y Viáticos,288000,508403.98,x
Apodaca,2021,COG38,Servicios Oficiales,31142000,111365414,x
Apodaca,2021,COG39,Otros Servicios Generales,25335859,27698195.06,x
Apodaca,2021,COG04,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",81157560,92024548.86,x
Apodaca,2021,COG41,Transferencias Internas y Asignaciones del Sector Público,0,0,x
Apodaca,2021,COG42,Transferencias al Resto del Sector Público,0,0,x
Apodaca,2021,COG43,Subsidios y Subvenciones,0,0,x
Apodaca,2021,COG44,Ayudas Sociales,81117560,91984548.86,x
Apodaca,2021,COG45,Pensiones y Jubilaciones,0,0,x
Apodaca,2021,COG46,"Transferencias a Fideicomisos, Mandatos y Otros Análogos",0,0,x
Apodaca,2021,COG47,Transferencias a la Seguridad Social,0,0,x
Apodaca,2021,COG48,Donativos,40000,40000,x
Apodaca,2021,COG49,Transferencias al Exterior,0,0,x
Apodaca,2021,COG05,"Bienes Muebles, Inmuebles e Intangibles",3460000,12074298.25,x
Apodaca,2021,COG51,Mobiliario y Equipo de Administración,660000,1684843.7,x
Apodaca,2021,COG52,Mobiliario y Equipo Educacional y Recreativo,100000,59164.06,x
Apodaca,2021,COG53,Equipo e Instrumental Médico y de Laboratorio,200000,126085.47,x
Apodaca,2021,COG54,Vehículos y Equipo de Transporte,0,1368685.16,x
Apodaca,2021,COG55,Equipo de Defensa y Seguridad,300000,2199824,x
Apodaca,2021,COG56,"Maquinaria, Otros Equipos y Herramientas",2200000,2652553.75,x
Apodaca,2021,COG57,Activos Biológicos,0,0,x
Apodaca,2021,COG58,Bienes Inmuebles,0,0,x
Apodaca,2021,COG59,Activos Intangibles,0,3983142.11,x
Apodaca,2021,COG06,Inversión Pública                  ,252098415.5,282632196,x
Apodaca,2021,COG61,Obra Pública en Bienes de Dominio Público,235405118.4,263673787.7,x
Apodaca,2021,COG62,Obra Pública en Bienes Propios,16693297.16,18958408.27,x
Apodaca,2021,COG63,Proyectos Productivos y Acciones de Fomento,0,0,x
Apodaca,2021,COG07,Inversiones Financieras y Otras Provisiones,0,0,x
Apodaca,2021,COG71,Inversiones para el Fomento de Actividades Productivas,0,0,x
Apodaca,2021,COG72,Acciones y Participaciones de Capital,0,0,x
Apodaca,2021,COG73,Compra de Títulos y Valores,0,0,x
Apodaca,2021,COG74,Concesión de Préstamos,0,0,x
Apodaca,2021,COG75,"Inversiones de Fideicomisos, Mandatos y Otros Análogos",0,0,x
Apodaca,2021,COG76,Otras Inversiones Financieras,0,0,x
Apodaca,2021,COG78,Provisiones para Contingencias y Otras Erogaciones Especiales,0,0,x
Apodaca,2021,COG08,Participaciones y Aportaciones     ,0,0,x
Apodaca,2021,COG81,Participaciones,0,0,x
Apodaca,2021,COG82,Aportaciones,0,0,x
Apodaca,2021,COG83,Convenios,0,0,x
Apodaca,2021,COG09,Deuda Pública                      ,47999446,27466969.18,x
Apodaca,2021,COG91,Amortización de la Deuda Pública,6351916,6904771.71,x
Apodaca,2021,COG92,Intereses de la Deuda Pública,20221484,20562197.47,x
Apodaca,2021,COG93,Comisiones de la Deuda Pública,0,0,x
Apodaca,2021,COG94,Gastos de la Deuda Pública,0,0,x
Apodaca,2021,COG95,Costo por Coberturas,0,0,x
Apodaca,2021,COG96,Apoyos Financieros,0,0,x
Apodaca,2021,COG97,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS)1,21426046,0,x
Apodaca,2021,COGTOT,Total del Gasto,2101272138,2328307997,x
Atizapan de Zaragoza,2021,COG01, Servicios Personales               ,975385388,991159845.1,x
Atizapan de Zaragoza,2021,COG11,Remuneraciones al Personal  de Carácter Permanente,599469107.4,581189554.6,x
Atizapan de Zaragoza,2021,COG12,Remuneraciones al Personal  de Carácter Transitorio,1608000,1563801.03,x
Atizapan de Zaragoza,2021,COG13,Remuneraciones Adicionales y Especiales,151573186.7,174035655,x
Atizapan de Zaragoza,2021,COG14,Seguridad Social,161434370.2,152299414.4,x
Atizapan de Zaragoza,2021,COG15,Otras Prestaciones Sociales y Económicas,60850723.74,82071420.12,x
Atizapan de Zaragoza,2021,COG16,Previsiones,450000,0,x
Atizapan de Zaragoza,2021,COG17,Pago de Estímulos a Servidores Públicos,0,0,x
Atizapan de Zaragoza,2021,COG02,Materiales y Suministros           ,127419763.5,115810794.5,x
Atizapan de Zaragoza,2021,COG21,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",16551200.07,15295225.89,x
Atizapan de Zaragoza,2021,COG22,Alimentos y Utensilios,4625749.84,4461567.62,x
Atizapan de Zaragoza,2021,COG23,Materias Primas y Materiales de Producción y Comercialización,48611,9836.14,x
Atizapan de Zaragoza,2021,COG24,Materiales y Artículos de Construcción y Reparación,22084539.9,19475118.53,x
Atizapan de Zaragoza,2021,COG25,"Productos Químicos, Farmacéuticos y de Laboratorio",2214077,8331042.12,x
Atizapan de Zaragoza,2021,COG26,"Combustibles, Lubricantes y Aditivos",71004676.15,61728996.21,x
Atizapan de Zaragoza,2021,COG27,"Vestuarios, Blancos, Prendas de protección y Artículos Deportivos",4837630,3118205.03,x
Atizapan de Zaragoza,2021,COG28,Materiales y Suministros para Seguridad,1431,3049,x
Atizapan de Zaragoza,2021,COG29,"Herramientas, Refacciones y Accesorios Menores",6051848.56,3387753.97,x
Atizapan de Zaragoza,2021,COG03,Servicios Generales                ,563405308.1,603742870.2,x
Atizapan de Zaragoza,2021,COG31,Servicios Básicos,16581546.14,54793192.67,x
Atizapan de Zaragoza,2021,COG32,Servicios de Arrendamiento,98886088,99250984.99,x
Atizapan de Zaragoza,2021,COG33,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",165776689.5,159208548.1,x
Atizapan de Zaragoza,2021,COG34,"Servicios Financieros, Bancarios y Comerciales",96697541,112242732.7,x
Atizapan de Zaragoza,2021,COG35,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",84680500.25,78301017.82,x
Atizapan de Zaragoza,2021,COG36,Servicios de Comunicación Social y Publicidad,10397071.8,7105004.1,x
Atizapan de Zaragoza,2021,COG37,Servicios de Traslados y Viáticos,1279467,773357.61,x
Atizapan de Zaragoza,2021,COG38,Servicios Oficiales,7884527,28972069.18,x
Atizapan de Zaragoza,2021,COG39,Otros Servicios Generales,81221877.42,63095963.03,x
Atizapan de Zaragoza,2021,COG04,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",694474028.6,587205946.2,x
Atizapan de Zaragoza,2021,COG41,Transferencias Internas y Asignaciones del Sector Público,0,0,x
Atizapan de Zaragoza,2021,COG42,Transferencias al Resto del Sector Público,0,0,x
Atizapan de Zaragoza,2021,COG43,Subsidios y Subvenciones,568436972.1,454513296.9,x
Atizapan de Zaragoza,2021,COG44,Ayudas Sociales,125070816.6,131726406.3,x
Atizapan de Zaragoza,2021,COG45,Pensiones y Jubilaciones,0,0,x
Atizapan de Zaragoza,2021,COG46,"Transferencias a Fideicomisos, Mandatos y Otros Análogos",966240,966243,x
Atizapan de Zaragoza,2021,COG47,Transferencias a la Seguridad Social,0,0,x
Atizapan de Zaragoza,2021,COG48,Donativos,0,0,x
Atizapan de Zaragoza,2021,COG49,Transferencias al Exterior,0,0,x
Atizapan de Zaragoza,2021,COG05,"Bienes Muebles, Inmuebles e Intangibles",8897520.8,59531981.26,x
Atizapan de Zaragoza,2021,COG51,Mobiliario y Equipo de Administración,4376932.8,12204322.22,x
Atizapan de Zaragoza,2021,COG52,Mobiliario y Equipo Educacional y Recreativo,340880,17686.26,x
Atizapan de Zaragoza,2021,COG53,Equipo e Instrumental Médico y de Laboratorio,50000,0,x
Atizapan de Zaragoza,2021,COG54,Vehículos y Equipo de Transporte,1750208,1739994.2,x
Atizapan de Zaragoza,2021,COG55,Equipo de Defensa y Seguridad,0,0,x
Atizapan de Zaragoza,2021,COG56,"Maquinaria, Otros Equipos y Herramientas",1604500,43783183.38,x
Atizapan de Zaragoza,2021,COG57,Activos Biológicos,0,0,x
Atizapan de Zaragoza,2021,COG58,Bienes Inmuebles,0,0,x
Atizapan de Zaragoza,2021,COG59,Activos Intangibles,775000,1786795.2,x
Atizapan de Zaragoza,2021,COG06,Inversión Pública                  ,209627972.3,177418149,x
Atizapan de Zaragoza,2021,COG61,Obra Pública en Bienes de Dominio Público,103959814.6,83482179.84,x
Atizapan de Zaragoza,2021,COG62,Obra Pública en Bienes Propios,105668157.7,93935969.19,x
Atizapan de Zaragoza,2021,COG63,Proyectos Productivos y Acciones de Fomento,0,0,x
Atizapan de Zaragoza,2021,COG07,Inversiones Financieras y Otras Provisiones,0,0,x
Atizapan de Zaragoza,2021,COG71,Inversiones para el Fomento de Actividades Productivas,0,0,x
Atizapan de Zaragoza,2021,COG72,Acciones y Participaciones de Capital,0,0,x
Atizapan de Zaragoza,2021,COG73,Compra de Títulos y Valores,0,0,x
Atizapan de Zaragoza,2021,COG74,Concesión de Préstamos,0,0,x
Atizapan de Zaragoza,2021,COG75,"Inversiones de Fideicomisos, Mandatos y Otros Análogos",0,0,x
Atizapan de Zaragoza,2021,COG76,Otras Inversiones Financieras,0,0,x
Atizapan de Zaragoza,2021,COG78,Provisiones para Contingencias y Otras Erogaciones Especiales,0,0,x
Atizapan de Zaragoza,2021,COG08,Participaciones y Aportaciones     ,0,0,x
Atizapan de Zaragoza,2021,COG81,Participaciones,0,0,x
Atizapan de Zaragoza,2021,COG82,Aportaciones,0,0,x
Atizapan de Zaragoza,2021,COG83,Convenios,0,0,x
Atizapan de Zaragoza,2021,COG09,Deuda Pública                      ,326032224.7,312212948.2,x
Atizapan de Zaragoza,2021,COG91,Amortización de la Deuda Pública,138617444.8,243868220.6,x
Atizapan de Zaragoza,2021,COG92,Intereses de la Deuda Pública,43339147,28535887.82,x
Atizapan de Zaragoza,2021,COG93,Comisiones de la Deuda Pública,0,1539378,x
Atizapan de Zaragoza,2021,COG94,Gastos de la Deuda Pública,0,0,x
Atizapan de Zaragoza,2021,COG95,Costo por Coberturas,0,0,x
Atizapan de Zaragoza,2021,COG96,Apoyos Financieros,0,0,x
Atizapan de Zaragoza,2021,COG97,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS)1,144075632.9,38269461.79,x
Atizapan de Zaragoza,2021,COGTOT,Total del Gasto,2905242206,2847082534,x
Campeche,2021,COG01, Servicios Personales               ,610324148,555533853,x
Campeche,2021,COG11,Remuneraciones al Personal  de Carácter Permanente,139963777,127572621,x
Campeche,2021,COG12,Remuneraciones al Personal  de Carácter Transitorio,190820104,201620991,x
Campeche,2021,COG13,Remuneraciones Adicionales y Especiales,142700734,127616880,x
Campeche,2021,COG14,Seguridad Social,78716965,65582102,x
Campeche,2021,COG15,Otras Prestaciones Sociales y Económicas,28252396,28426204,x
Campeche,2021,COG16,Previsiones,18097188,0,x
Campeche,2021,COG17,Pago de Estímulos a Servidores Públicos,11772984,4715055,x
Campeche,2021,COG02,Materiales y Suministros           ,80901312,90535065,x
Campeche,2021,COG21,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",9161896,5054431,x
Campeche,2021,COG22,Alimentos y Utensilios,777183,1056912,x
Campeche,2021,COG23,Materias Primas y Materiales de Producción y Comercialización,0,435,x
Campeche,2021,COG24,Materiales y Artículos de Construcción y Reparación,44169691,56557264,x
Campeche,2021,COG25,"Productos Químicos, Farmacéuticos y de Laboratorio",625616,1323882,x
Campeche,2021,COG26,"Combustibles, Lubricantes y Aditivos",19260386,23564589,x
Campeche,2021,COG27,"Vestuarios, Blancos, Prendas de protección y Artículos Deportivos",3854389,579976,x
Campeche,2021,COG28,Materiales y Suministros para Seguridad,0,6810,x
Campeche,2021,COG29,"Herramientas, Refacciones y Accesorios Menores",3052151,2390766,x
Campeche,2021,COG03,Servicios Generales                ,239373657,291293508,x
Campeche,2021,COG31,Servicios Básicos,99434932,117291069,x
Campeche,2021,COG32,Servicios de Arrendamiento,10555997,12559593,x
Campeche,2021,COG33,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",5105136,10418882,x
Campeche,2021,COG34,"Servicios Financieros, Bancarios y Comerciales",2318594,2696342,x
Campeche,2021,COG35,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",98847403,117274757,x
Campeche,2021,COG36,Servicios de Comunicación Social y Publicidad,446160,1048848,x
Campeche,2021,COG37,Servicios de Traslados y Viáticos,724900,2183734,x
Campeche,2021,COG38,Servicios Oficiales,4006344,2631178,x
Campeche,2021,COG39,Otros Servicios Generales,17934191,25189105,x
Campeche,2021,COG04,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",312124460,411346508,x
Campeche,2021,COG41,Transferencias Internas y Asignaciones del Sector Público,210346499,311107945,x
Campeche,2021,COG42,Transferencias al Resto del Sector Público,20262095,10121253,x
Campeche,2021,COG43,Subsidios y Subvenciones,0,0,x
Campeche,2021,COG44,Ayudas Sociales,6023150,6034635,x
Campeche,2021,COG45,Pensiones y Jubilaciones,75492716,83626270,x
Campeche,2021,COG46,"Transferencias a Fideicomisos, Mandatos y Otros Análogos",0,0,x
Campeche,2021,COG47,Transferencias a la Seguridad Social,0,0,x
Campeche,2021,COG48,Donativos,0,0,x
Campeche,2021,COG49,Transferencias al Exterior,0,456405,x
