Municipio,Año,Código,Concepto,Aprobado,Devengado,Observaciones
Apodaca,2018,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0.00,0.00,x
Apodaca,2018,EAO2,Fondo Minero,0.00,0.00,x
Apodaca,2018,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0.00,0.00,x
Apodaca,2018,EAQ,Otras Transferencias Federales Etiquetadas,0.00,0.00,x
Apodaca,2018,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,379802482.00,413919525.29,x
Apodaca,2018,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,125136689.00,125136689.00,x
Apodaca,2018,EAR1,Ingresos Derivados de Financiamientos,125136689.00,125136689.00,x
Apodaca,2018,EATOTAL,TOTAL DE LOS INGRESOS,1756306061.00,2112089985.28,x
Atizapan de Zaragoza,2018,EAA,Impuestos,728863423.55,821788791.14,x
Atizapan de Zaragoza,2018,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,x
Atizapan de Zaragoza,2018,EAC,Contribuciones de Mejoras,4169686.69,8718394.00,x
Atizapan de Zaragoza,2018,EAD,Derechos,145972297.66,298027482.84,x
Atizapan de Zaragoza,2018,EAE,Productos,2247849.65,4479046.70,x
Atizapan de Zaragoza,2018,EAF,Aprovechamientos,26741737.00,73525943.64,x
Atizapan de Zaragoza,2018,EAG,Ingresos por Ventas de Bienes y Servicios,0.00,0.00,x
Atizapan de Zaragoza,2018,EAH,Participaciones,1496936990.17,1621298361.34,x
Atizapan de Zaragoza,2018,EAH1,Fondo General de Participaciones,1496936990.17,1621298361.34,x
Atizapan de Zaragoza,2018,EAH2,Fondo de Fomento Municipal,0.00,0.00,x
Atizapan de Zaragoza,2018,EAH3,Fondo de Fiscalización y Recaudación,0.00,0.00,x
Atizapan de Zaragoza,2018,EAH4,Fondo de Compensación,0.00,0.00,x
Atizapan de Zaragoza,2018,EAH5,Fondo de Extracción de hidrocarburos,0.00,0.00,x
Atizapan de Zaragoza,2018,EAH6,Impuesto Especial Sobre Producción y Servicios,0.00,0.00,x
Atizapan de Zaragoza,2018,EAH7,0.136% de la Recaudación Federal Participable,0.00,0.00,x
Atizapan de Zaragoza,2018,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,x
Atizapan de Zaragoza,2018,EAH9,Gasolinas y Diésel,0.00,0.00,x
Atizapan de Zaragoza,2018,EAH10,Fondo de Impuesto Sobre la Renta,0.00,0.00,x
Atizapan de Zaragoza,2018,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,0.00,x
Atizapan de Zaragoza,2018,EAI,Incentivos Derivados de la Colaboración Fiscal,0.00,0.00,x
Atizapan de Zaragoza,2018,EAI1,Tenencia o Uso de Vehículos,0.00,0.00,x
Atizapan de Zaragoza,2018,EAI2,Fondo de Compensación ISAN,0.00,0.00,x
Atizapan de Zaragoza,2018,EAI3,Impuesto Sobre Automóviles Nuevos,0.00,0.00,x
Atizapan de Zaragoza,2018,EAI4,Fondo de Compensación de Repecos-Intermedios,0.00,0.00,x
Atizapan de Zaragoza,2018,EAI5,Otros Incentivos Económicos,0.00,0.00,x
Atizapan de Zaragoza,2018,EAJ,Transferencias,0.00,0.00,x
Atizapan de Zaragoza,2018,EAK,Convenios,0.00,0.00,x
Atizapan de Zaragoza,2018,EAK1,Otros Convenios y Subsidios,0.00,0.00,x
Atizapan de Zaragoza,2018,EAL,Otros Ingresos de Libre Disposición ,0.00,0.00,x
Atizapan de Zaragoza,2018,EAL1,Participaciones en Ingresos Locales,0.00,0.00,x
Atizapan de Zaragoza,2018,EAL2,Otros Ingresos en Libre Disposición,0.00,0.00,x
Atizapan de Zaragoza,2018,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,2404931984.72,2827838019.66,x
Atizapan de Zaragoza,2018,EAM,Aportaciones,0.00,0.00,x
Atizapan de Zaragoza,2018,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,0.00,0.00,x
Atizapan de Zaragoza,2018,EAM2,Fondo de Aportaciones para los servicios de Salud,0.00,0.00,x
Atizapan de Zaragoza,2018,EAM3,Fondo de Aportaciones para la infraestructura Social,0.00,0.00,x
Atizapan de Zaragoza,2018,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,0.00,0.00,x
Atizapan de Zaragoza,2018,EAM5,Fondo de Aportaciones Múltiples,0.00,0.00,x
Atizapan de Zaragoza,2018,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,0.00,0.00,x
Atizapan de Zaragoza,2018,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,0.00,0.00,x
Atizapan de Zaragoza,2018,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,0.00,0.00,x
Atizapan de Zaragoza,2018,EAN,Convenios,0.00,0.00,x
Atizapan de Zaragoza,2018,EAN1,Convenios de Protección Social en Salud,0.00,0.00,x
Atizapan de Zaragoza,2018,EAN2,Convenios de Descentralización,0.00,0.00,x
Atizapan de Zaragoza,2018,EAN3,Convenios de Reasignación,0.00,0.00,x
Atizapan de Zaragoza,2018,EAN4,Otros Convenios y Subsidios,0.00,0.00,x
Atizapan de Zaragoza,2018,EAO,Fondos Distintos de Aportaciones ,0.00,0.00,x
Atizapan de Zaragoza,2018,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0.00,0.00,x
Atizapan de Zaragoza,2018,EAO2,Fondo Minero,0.00,0.00,x
Atizapan de Zaragoza,2018,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0.00,0.00,x
Atizapan de Zaragoza,2018,EAQ,Otras Transferencias Federales Etiquetadas,0.00,0.00,x
Atizapan de Zaragoza,2018,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,0.00,0.00,x
Atizapan de Zaragoza,2018,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,279846915.28,320504589.42,x
Atizapan de Zaragoza,2018,EAR1,Ingresos Derivados de Financiamientos,279846915.28,320504589.42,x
Atizapan de Zaragoza,2018,EATOTAL,TOTAL DE LOS INGRESOS,2684778900.00,3148342609.08,x
Campeche,2018,EAA,Impuestos,91694873.00,98596258.00,x
Campeche,2018,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,x
Campeche,2018,EAC,Contribuciones de Mejoras,0.00,0.00,x
Campeche,2018,EAD,Derechos,191049926.00,253648310.00,x
Campeche,2018,EAE,Productos,3860968.00,74494613.00,x
Campeche,2018,EAF,Aprovechamientos,17125099.00,8377438.00,x
Campeche,2018,EAG,Ingresos por Ventas de Bienes y Servicios,0.00,0.00,x
Campeche,2018,EAH,Participaciones,481725292.00,578996072.00,x
Campeche,2018,EAH1,Fondo General de Participaciones,259417238.00,323424404.00,x
Campeche,2018,EAH2,Fondo de Fomento Municipal,89542637.00,94835345.00,x
Campeche,2018,EAH3,Fondo de Fiscalización y Recaudación,12937565.00,15051538.00,x
Campeche,2018,EAH4,Fondo de Compensación,3241862.00,2772414.00,x
Campeche,2018,EAH5,Fondo de Extracción de hidrocarburos,99034024.00,104232658.00,x
Campeche,2018,EAH6,Impuesto Especial Sobre Producción y Servicios,17551966.00,19036004.00,x
Campeche,2018,EAH7,0.136% de la Recaudación Federal Participable,0.00,0.00,x
Campeche,2018,EAH8,3.17% Sobre Extracción de Petroleo,0.00,19643709.00,x
Campeche,2018,EAH9,Gasolinas y Diésel,0.00,0.00,x
Campeche,2018,EAH10,Fondo de Impuesto Sobre la Renta,0.00,0.00,x
Campeche,2018,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,0.00,x
Campeche,2018,EAI,Incentivos Derivados de la Colaboración Fiscal,98605031.00,95516745.00,x
Campeche,2018,EAI1,Tenencia o Uso de Vehículos,0.00,0.00,x
Campeche,2018,EAI2,Fondo de Compensación ISAN,0.00,0.00,x
Campeche,2018,EAI3,Impuesto Sobre Automóviles Nuevos,0.00,0.00,x
Campeche,2018,EAI4,Fondo de Compensación de Repecos-Intermedios,0.00,0.00,x
Campeche,2018,EAI5,Otros Incentivos Económicos,98605031.00,95516745.00,x
Campeche,2018,EAJ,Transferencias,6870526.00,47566955.00,x
Campeche,2018,EAK,Convenios,251356.00,1319855.00,x
Campeche,2018,EAK1,Otros Convenios y Subsidios,251356.00,1319855.00,x
Campeche,2018,EAL,Otros Ingresos de Libre Disposición ,0.00,-2113784.00,x
Campeche,2018,EAL1,Participaciones en Ingresos Locales,0.00,-2113784.00,x
Campeche,2018,EAL2,Otros Ingresos en Libre Disposición,0.00,0.00,x
Campeche,2018,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,891183071.00,1156402462.00,x
Campeche,2018,EAM,Aportaciones,252141377.00,265108233.00,x
Campeche,2018,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,0.00,0.00,x
Campeche,2018,EAM2,Fondo de Aportaciones para los servicios de Salud,0.00,0.00,x
Campeche,2018,EAM3,Fondo de Aportaciones para la infraestructura Social,64844501.00,75472094.00,x
Campeche,2018,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,173166730.00,174695150.00,x
Campeche,2018,EAM5,Fondo de Aportaciones Múltiples,0.00,927476.00,x
Campeche,2018,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,0.00,0.00,x
Campeche,2018,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,0.00,0.00,x
Campeche,2018,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,14130146.00,14013513.00,x
Campeche,2018,EAN,Convenios,0.00,24997073.00,x
Campeche,2018,EAN1,Convenios de Protección Social en Salud,0.00,0.00,x
Campeche,2018,EAN2,Convenios de Descentralización,0.00,0.00,x
Campeche,2018,EAN3,Convenios de Reasignación,0.00,0.00,x
Campeche,2018,EAN4,Otros Convenios y Subsidios,0.00,24997073.00,x
Campeche,2018,EAO,Fondos Distintos de Aportaciones ,0.00,0.00,x
Campeche,2018,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0.00,0.00,x
Campeche,2018,EAO2,Fondo Minero,0.00,0.00,x
Campeche,2018,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",22342399.00,28041928.00,x
Campeche,2018,EAQ,Otras Transferencias Federales Etiquetadas,0.00,0.00,x
Campeche,2018,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,274483776.00,318147234.00,x
Campeche,2018,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0.00,0.00,x
Campeche,2018,EAR1,Ingresos Derivados de Financiamientos,0.00,0.00,x
Campeche,2018,EATOTAL,TOTAL DE LOS INGRESOS,1165666847.00,1474549696.00,x
Benito Juarez (Cancun),2018,EAA,Impuestos,1336140046.00,1398959603.23,x
Benito Juarez (Cancun),2018,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,x
Benito Juarez (Cancun),2018,EAC,Contribuciones de Mejoras,0.00,0.00,x
Benito Juarez (Cancun),2018,EAD,Derechos,759860897.00,781874154.43,x
Benito Juarez (Cancun),2018,EAE,Productos,11882553.00,15964900.12,x
Benito Juarez (Cancun),2018,EAF,Aprovechamientos,224438436.00,111971904.99,x
Benito Juarez (Cancun),2018,EAG,Ingresos por Ventas de Bienes y Servicios,0.00,0.00,x
Benito Juarez (Cancun),2018,EAH,Participaciones,645396974.00,734598885.57,x
Benito Juarez (Cancun),2018,EAH1,Fondo General de Participaciones,394225519.00,450806174.21,x
Benito Juarez (Cancun),2018,EAH2,Fondo de Fomento Municipal,111617349.00,120646208.25,x
Benito Juarez (Cancun),2018,EAH3,Fondo de Fiscalización y Recaudación,28229519.00,27752742.62,x
Benito Juarez (Cancun),2018,EAH4,Fondo de Compensación,0.00,0.00,x
Benito Juarez (Cancun),2018,EAH5,Fondo de Extracción de hidrocarburos,0.00,0.00,x
Benito Juarez (Cancun),2018,EAH6,Impuesto Especial Sobre Producción y Servicios,21772577.00,19148254.19,x
Benito Juarez (Cancun),2018,EAH7,0.136% de la Recaudación Federal Participable,5375892.00,6571919.00,x
Benito Juarez (Cancun),2018,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,x
Benito Juarez (Cancun),2018,EAH9,Gasolinas y Diésel,27176118.00,24460474.30,x
Benito Juarez (Cancun),2018,EAH10,Fondo de Impuesto Sobre la Renta,57000000.00,85213113.00,x
Benito Juarez (Cancun),2018,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,0.00,x
Benito Juarez (Cancun),2018,EAI,Incentivos Derivados de la Colaboración Fiscal,14845004.00,117339271.81,x
Benito Juarez (Cancun),2018,EAI1,Tenencia o Uso de Vehículos,71725.00,42028.00,x
Benito Juarez (Cancun),2018,EAI2,Fondo de Compensación ISAN,2790773.00,2844036.20,x
Benito Juarez (Cancun),2018,EAI3,Impuesto Sobre Automóviles Nuevos,11982506.00,12666524.90,x
Benito Juarez (Cancun),2018,EAI4,Fondo de Compensación de Repecos-Intermedios,0.00,0.00,x
Benito Juarez (Cancun),2018,EAI5,Otros Incentivos Económicos,0.00,101786682.71,x
